GeographyCode,LC2206NI0001,LC2206NI0002,LC2206NI0003,LC2206NI0004,LC2206NI0005,LC2206NI0006,LC2206NI0007,LC2206NI0008,LC2206NI0009,LC2206NI0010,LC2206NI0011,LC2206NI0012,LC2206NI0013,LC2206NI0014,LC2206NI0015
N00000001,1003,543,29,39,392,45,18,13,2,12,958,525,16,37,380
N00000002,332,123,112,58,39,43,2,34,4,3,289,121,78,54,36
N00000003,236,96,57,41,42,28,1,26,0,1,208,95,31,41,41
N00000004,595,227,146,159,63,68,3,50,11,4,527,224,96,148,59
N00000005,359,156,74,96,33,44,1,25,16,2,315,155,49,80,31
N00000006,242,80,74,59,29,39,3,25,8,3,203,77,49,51,26
N00000007,238,124,19,58,37,11,2,4,3,2,227,122,15,55,35
N00000008,277,163,38,40,36,14,4,6,4,0,263,159,32,36,36
N00000009,688,397,39,112,140,33,6,16,8,3,655,391,23,104,137
N00000010,232,135,16,39,42,4,1,2,1,0,228,134,14,38,42
N00000011,284,156,32,59,37,8,1,4,3,0,276,155,28,56,37
N00000012,259,142,28,47,42,19,6,6,4,3,240,136,22,43,39
N00000013,257,133,36,41,47,19,1,12,5,1,238,132,24,36,46
N00000014,444,237,43,102,62,27,6,13,3,5,417,231,30,99,57
N00000015,222,138,25,40,19,12,3,8,0,1,210,135,17,40,18
N00000016,217,127,12,48,30,14,1,7,4,2,203,126,5,44,28
N00000017,319,203,22,58,36,11,4,4,1,2,308,199,18,57,34
N00000018,215,136,6,39,34,5,0,3,0,2,210,136,3,39,32
N00000019,250,186,1,33,30,7,2,1,2,2,243,184,0,31,28
N00000020,221,139,10,46,26,7,0,3,1,3,214,139,7,45,23
N00000021,261,177,5,49,30,12,8,2,1,1,249,169,3,48,29
N00000022,260,165,12,49,34,15,5,2,7,1,245,160,10,42,33
N00000023,210,147,7,30,26,3,1,1,1,0,207,146,6,29,26
N00000024,520,347,37,64,72,17,3,12,1,1,503,344,25,63,71
N00000025,454,256,41,76,81,22,6,13,0,3,432,250,28,76,78
N00000026,448,266,59,67,56,19,3,10,2,4,429,263,49,65,52
N00000027,508,185,140,138,45,56,8,35,11,2,452,177,105,127,43
N00000028,233,55,96,65,17,40,0,33,4,3,193,55,63,61,14
N00000029,395,252,15,71,57,12,0,9,2,1,383,252,6,69,56
N00000030,364,229,29,53,53,21,10,9,1,1,343,219,20,52,52
N00000031,680,92,340,186,62,194,9,141,26,18,486,83,199,160,44
N00000032,371,143,76,131,21,35,1,18,14,2,336,142,58,117,19
N00000033,478,188,157,111,22,93,7,59,27,0,385,181,98,84,22
N00000034,452,181,65,137,69,45,1,26,13,5,407,180,39,124,64
N00000035,278,115,42,81,40,26,5,16,5,0,252,110,26,76,40
N00000036,327,123,64,112,28,30,5,15,9,1,297,118,49,103,27
N00000037,279,59,129,52,39,50,3,33,8,6,229,56,96,44,33
N00000038,394,105,175,95,19,71,5,56,8,2,323,100,119,87,17
N00000039,1187,192,604,268,123,244,4,185,34,21,943,188,419,234,102
N00000040,254,85,92,54,23,16,3,12,0,1,238,82,80,54,22
N00000041,439,52,285,83,19,105,1,93,10,1,334,51,192,73,18
N00000042,399,89,219,71,20,83,2,73,6,2,316,87,146,65,18
N00000043,1171,239,592,251,89,229,3,193,25,8,942,236,399,226,81
N00000044,298,73,132,69,24,37,1,27,7,2,261,72,105,62,22
N00000045,496,297,33,88,78,13,3,8,2,0,483,294,25,86,78
N00000046,382,268,15,36,63,3,0,1,0,2,379,268,14,36,61
N00000047,362,201,28,79,54,17,6,5,6,0,345,195,23,73,54
N00000048,293,215,1,36,41,5,4,0,0,1,288,211,1,36,40
N00000049,245,142,10,49,44,12,1,4,5,2,233,141,6,44,42
N00000050,292,188,21,44,39,9,1,6,2,0,283,187,15,42,39
N00000051,297,83,79,106,29,24,3,7,10,4,273,80,72,96,25
N00000052,296,102,53,99,42,33,2,17,8,6,263,100,36,91,36
N00000053,248,96,44,60,48,25,3,11,10,1,223,93,33,50,47
N00000054,249,153,16,47,33,10,3,2,4,1,239,150,14,43,32
N00000055,256,172,6,47,31,6,3,0,3,0,250,169,6,44,31
N00000056,270,181,6,42,41,6,5,0,1,0,264,176,6,41,41
N00000057,256,138,13,53,52,7,2,2,1,2,249,136,11,52,50
N00000058,244,145,11,43,45,7,1,4,1,1,237,144,7,42,44
N00000059,212,130,5,39,38,10,1,3,2,4,202,129,2,37,34
N00000060,374,225,20,71,58,17,3,8,3,3,357,222,12,68,55
N00000061,267,140,23,57,47,12,1,4,5,2,255,139,19,52,45
N00000062,340,184,20,69,67,13,1,5,4,3,327,183,15,65,64
N00000063,412,258,34,55,65,10,3,5,1,1,402,255,29,54,64
N00000064,271,125,25,76,45,23,7,4,6,6,248,118,21,70,39
N00000065,379,209,30,69,71,6,3,0,2,1,373,206,30,67,70
N00000066,256,125,27,67,37,19,7,7,4,1,237,118,20,63,36
N00000067,298,165,36,67,30,18,5,8,4,1,280,160,28,63,29
N00000068,361,191,26,69,75,10,2,4,1,3,351,189,22,68,72
N00000069,319,162,29,91,37,17,6,4,5,2,302,156,25,86,35
N00000070,242,139,41,33,29,12,1,5,3,3,230,138,36,30,26
N00000071,274,104,30,96,44,16,2,6,6,2,258,102,24,90,42
N00000072,1663,815,142,341,365,81,7,45,15,14,1582,808,97,326,351
N00000073,506,217,51,125,113,25,3,7,3,12,481,214,44,122,101
N00000074,968,462,94,222,190,58,6,29,16,7,910,456,65,206,183
N00000075,401,169,43,77,112,21,2,8,4,7,380,167,35,73,105
N00000076,328,155,33,80,60,28,7,11,6,4,300,148,22,74,56
N00000077,270,113,47,68,42,23,1,12,5,5,247,112,35,63,37
