GeographyCode,LC2210NI0001,LC2210NI0002,LC2210NI0003,LC2210NI0004,LC2210NI0005,LC2210NI0006,LC2210NI0007,LC2210NI0008,LC2210NI0009,LC2210NI0010,LC2210NI0011,LC2210NI0012,LC2210NI0013,LC2210NI0014,LC2210NI0015,LC2210NI0016,LC2210NI0017,LC2210NI0018,LC2210NI0019,LC2210NI0020
N00000001,1113,161,516,436,610,65,294,251,31,25,4,2,45,15,23,7,427,56,195,176
N00000002,351,235,102,14,127,39,82,6,121,118,2,1,61,50,8,3,42,28,10,4
N00000003,237,112,119,6,96,21,74,1,57,57,0,0,41,22,19,0,43,12,26,5
N00000004,616,320,267,29,232,44,176,12,155,146,5,4,164,109,48,7,65,21,38,6
N00000005,374,185,161,28,163,32,113,18,80,74,4,2,97,64,26,7,34,15,18,1
N00000006,251,151,87,13,85,16,64,5,76,72,3,1,60,42,15,3,30,21,5,4
N00000007,245,62,166,17,128,7,108,13,19,18,1,0,60,28,31,1,38,9,26,3
N00000008,288,88,162,38,169,28,121,20,40,34,5,1,43,13,25,5,36,13,11,12
N00000009,727,141,513,73,418,47,343,28,42,37,2,3,121,33,66,22,146,24,102,20
N00000010,242,30,191,21,138,10,121,7,17,16,1,0,43,1,31,11,44,3,38,3
N00000011,293,92,185,16,160,19,132,9,32,31,1,0,60,29,27,4,41,13,25,3
N00000012,264,84,164,16,144,27,111,6,28,26,2,0,50,26,18,6,42,5,33,4
N00000013,268,89,165,14,137,22,111,4,36,31,5,0,45,20,21,4,50,16,28,6
N00000014,460,180,240,40,244,69,162,13,45,42,1,2,105,53,44,8,66,16,33,17
N00000015,226,74,143,9,140,38,97,5,25,21,3,1,40,12,27,1,21,3,16,2
N00000016,223,51,151,21,132,12,108,12,12,10,2,0,48,18,30,0,31,11,11,9
N00000017,340,43,254,43,216,17,177,22,23,20,3,0,62,3,49,10,39,3,25,11
N00000018,229,27,178,24,144,10,118,16,7,5,1,1,39,4,34,1,39,8,25,6
N00000019,261,13,217,31,191,7,167,17,2,2,0,0,35,2,27,6,33,2,23,8
N00000020,236,23,191,22,151,13,127,11,10,5,4,1,49,2,43,4,26,3,17,6
N00000021,269,42,194,33,183,22,142,19,5,4,0,1,51,9,33,9,30,7,19,4
N00000022,269,36,207,26,172,12,142,18,12,10,2,0,49,8,37,4,36,6,26,4
N00000023,218,11,181,26,151,4,136,11,9,2,4,3,32,3,23,6,26,2,18,6
N00000024,533,64,430,39,358,22,311,25,37,30,7,0,65,11,42,12,73,1,70,2
N00000025,460,69,360,31,260,15,237,8,42,30,10,2,77,17,46,14,81,7,67,7
N00000026,466,102,337,27,273,11,250,12,62,60,1,1,74,24,41,9,57,7,45,5
N00000027,540,309,201,30,192,48,130,14,153,145,4,4,148,102,40,6,47,14,27,6
N00000028,236,171,52,13,56,14,35,7,96,95,1,0,67,52,13,2,17,10,3,4
N00000029,403,41,318,44,258,9,221,28,15,12,3,0,73,19,44,10,57,1,50,6
N00000030,375,76,281,18,235,20,206,9,31,26,5,0,56,21,35,0,53,9,35,9
N00000031,707,628,72,7,96,57,36,3,352,349,3,0,196,178,15,3,63,44,18,1
N00000032,386,226,140,20,148,31,105,12,79,70,3,6,137,114,22,1,22,11,10,1
N00000033,498,287,192,19,195,35,155,5,165,161,4,0,115,85,21,9,23,6,12,5
N00000034,474,186,256,32,186,29,140,17,69,62,3,4,146,70,69,7,73,25,44,4
N00000035,291,152,125,14,121,33,86,2,42,41,1,0,85,60,21,4,43,18,17,8
N00000036,345,204,115,26,125,44,70,11,71,69,1,1,119,76,32,11,30,15,12,3
N00000037,285,229,49,7,59,26,30,3,133,131,1,1,54,49,5,0,39,23,13,3
N00000038,406,312,81,13,109,42,60,7,180,177,0,3,98,80,16,2,19,13,5,1
N00000039,1262,1044,189,29,203,87,112,4,649,635,7,7,281,245,31,5,129,77,39,13
N00000040,265,199,55,11,86,39,40,7,99,98,1,0,56,46,10,0,24,16,4,4
