GeographyCode,LC4411NI0001,LC4411NI0002,LC4411NI0003,LC4411NI0004,LC4411NI0005,LC4411NI0006,LC4411NI0007,LC4411NI0008,LC4411NI0009,LC4411NI0010,LC4411NI0011,LC4411NI0012,LC4411NI0013,LC4411NI0014,LC4411NI0015,LC4411NI0016,LC4411NI0017,LC4411NI0018,LC4411NI0019,LC4411NI0020
95AA01,1522,842,378,216,86,113,37,23,38,15,627,249,216,106,56,782,556,139,72,15
95AA02,839,78,98,478,185,287,10,25,155,97,392,29,51,235,77,160,39,22,88,11
95AA03,845,74,170,562,39,293,20,59,180,34,399,21,76,297,5,153,33,35,85,0
95AA04,1014,852,82,57,23,46,24,7,11,4,312,224,42,35,11,656,604,33,11,8
95AA05,920,522,327,59,12,86,26,44,12,4,357,151,165,38,3,477,345,118,9,5
95AA06,1570,610,551,296,113,251,32,74,84,61,669,210,272,142,45,650,368,205,70,7
95AA07,820,434,134,235,17,107,20,34,46,7,319,115,62,134,8,394,299,38,55,2
95AA08,699,70,106,494,29,230,19,27,165,19,333,20,57,247,9,136,31,22,82,1
95AA09,943,249,74,496,124,357,32,29,223,73,370,79,33,210,48,216,138,12,63,3
95AA10,792,218,245,246,83,228,19,39,117,53,335,77,126,104,28,229,122,80,25,2
95AA11,1993,757,618,502,116,303,48,69,133,53,884,280,293,254,57,806,429,256,115,6
95AA12,971,787,128,50,6,46,19,17,10,0,251,173,49,25,4,674,595,62,15,2
95AA13,1239,474,469,203,93,221,45,75,55,46,516,147,217,111,41,502,282,177,37,6
95AA14,779,701,50,21,7,45,31,8,3,3,230,186,27,14,3,504,484,15,4,1
95AA15,1595,262,615,551,167,319,14,66,164,75,753,96,307,266,84,523,152,242,121,8
95AA16,832,52,136,499,145,290,16,35,151,88,411,22,65,273,51,131,14,36,75,6
95AA17,855,146,324,323,62,220,16,47,114,43,405,68,166,153,18,230,62,111,56,1
95AA18,1004,635,158,129,82,66,26,14,16,10,404,213,75,57,59,534,396,69,56,13
95AA19,832,528,181,108,15,108,36,34,36,2,321,163,92,57,9,403,329,55,15,4
95BB01,1307,588,478,209,32,99,22,28,43,6,443,135,202,89,17,765,431,248,77,9
95BB02,1126,210,349,250,317,398,22,116,77,183,490,61,171,145,113,238,127,62,28,21
95BB03,1776,808,424,464,80,278,66,74,123,15,832,335,200,246,51,666,407,150,95,14
95BB04,1307,583,374,288,62,199,24,57,92,26,530,176,180,144,30,578,383,137,52,6
95BB05,1318,800,263,238,17,124,41,46,36,1,438,210,113,102,13,756,549,104,100,3
95BB06,1518,68,225,773,452,642,29,79,294,240,675,21,95,375,184,201,18,51,104,28
95BB07,1315,294,421,418,182,254,17,62,101,74,627,96,222,220,89,434,181,137,97,19
95BB08,1068,157,638,249,24,196,10,131,46,9,475,47,289,125,14,397,100,218,78,1
95BB09,1253,531,353,285,84,112,22,26,59,5,536,171,149,156,60,605,338,178,70,19
95BB10,1509,599,198,465,247,289,31,26,123,109,567,151,85,214,117,653,417,87,128,21
95BB11,1338,330,420,463,125,317,34,70,150,63,635,149,220,209,57,386,147,130,104,5
95BB12,1130,427,120,535,48,311,25,56,209,21,436,126,31,261,18,383,276,33,65,9
95BB13,1687,550,736,360,41,255,18,117,103,17,698,140,348,188,22,734,392,271,69,2
95BB14,1172,909,133,123,7,59,33,15,11,0,361,244,53,61,3,752,632,65,51,4
95BB15,1287,688,281,305,13,170,33,52,77,8,504,214,143,145,2,613,441,86,83,3
95BB16,1176,921,150,96,9,61,36,10,14,1,337,217,59,55,6,778,668,81,27,2
95BB17,1399,421,653,310,15,200,34,80,82,4,637,157,319,151,10,562,230,254,77,1
95BB18,1638,709,588,307,34,193,45,54,85,9,683,233,278,150,22,762,431,256,72,3
95BB19,1724,696,816,173,39,153,42,47,43,21,674,214,345,97,18,897,440,424,33,0
