GeographyCode,LC6103NI0001,LC6103NI0002,LC6103NI0003,LC6103NI0004,LC6103NI0005,LC6103NI0006,LC6103NI0007,LC6103NI0008,LC6103NI0009,LC6103NI0010,LC6103NI0011,LC6103NI0012,LC6103NI0013,LC6103NI0014,LC6103NI0015
95AA01,2343,1583,760,547,356,191,734,485,249,888,634,254,174,108,66
95AA02,826,522,304,98,67,31,198,116,82,375,244,131,155,95,60
95AA03,775,497,278,88,57,31,170,114,56,357,233,124,160,93,67
95AA04,1570,810,760,355,168,187,531,257,274,571,325,246,113,60,53
95AA05,1276,779,497,317,184,133,374,216,158,477,309,168,108,70,38
95AA06,2093,1381,712,377,259,118,482,316,166,1020,675,345,214,131,83
95AA07,1046,578,468,223,123,100,288,152,136,415,235,180,120,68,52
95AA08,700,442,258,75,43,32,150,95,55,340,217,123,135,87,48
95AA09,915,576,339,162,92,70,180,109,71,397,266,131,176,109,67
95AA10,807,481,326,150,79,71,165,95,70,358,215,143,134,92,42
95AA11,2800,2014,786,640,461,179,666,478,188,1151,831,320,343,244,99
95AA12,1459,743,716,426,204,222,446,222,224,478,253,225,109,64,45
95AA13,1573,987,586,391,236,155,419,281,138,603,373,230,160,97,63
95AA14,1151,604,547,294,148,146,370,179,191,412,242,170,75,35,40
95AA15,2115,1561,554,461,346,115,438,306,132,874,657,217,342,252,90
95AA16,828,555,273,91,70,21,151,100,51,381,256,125,205,129,76
95AA17,1009,608,401,188,112,76,208,127,81,438,256,182,175,113,62
95AA18,1123,556,567,391,173,218,301,138,163,370,206,164,61,39,22
95AA19,1186,760,426,255,162,93,417,256,161,413,286,127,101,56,45
95BB01,1878,1059,819,395,228,167,519,279,240,821,482,339,143,70,73
95BB02,929,537,392,152,78,74,204,112,92,436,264,172,137,83,54
95BB03,1710,1029,681,277,167,110,511,307,204,740,463,277,182,92,90
95BB04,1326,645,681,357,157,200,336,167,169,534,270,264,99,51,48
95BB05,1696,882,814,348,172,176,530,246,284,671,386,285,147,78,69
95BB06,1194,802,392,165,125,40,254,169,85,580,383,197,195,125,70
95BB07,1302,804,498,221,128,93,323,212,111,613,369,244,145,95,50
95BB08,1232,753,479,173,112,61,296,173,123,625,393,232,138,75,63
95BB09,1534,795,739,353,182,171,396,199,197,630,322,308,155,92,63
95BB10,1493,743,750,391,167,224,396,200,196,580,307,273,126,69,57
95BB11,1218,674,544,178,89,89,296,163,133,581,342,239,163,80,83
95BB12,1138,680,458,234,126,108,279,158,121,492,309,183,133,87,46
95BB13,2103,1232,871,411,218,193,478,274,204,980,603,377,234,137,97
95BB14,1546,747,799,462,187,275,433,200,233,536,294,242,115,66,49
95BB15,1546,939,607,271,171,100,545,314,231,608,381,227,122,73,49
95BB16,1558,723,835,436,170,266,465,213,252,546,283,263,111,57,54
95BB17,1703,1036,667,283,153,130,464,282,182,772,480,292,184,121,63
95BB18,1938,1227,711,394,261,133,557,333,224,861,562,299,126,71,55
95BB19,2497,1513,984,445,290,155,591,345,246,1244,764,480,217,114,103
95BB20,1355,824,531,217,125,92,473,283,190,534,330,204,131,86,45
95BB21,2057,1288,769,309,193,116,607,353,254,942,605,337,199,137,62
95BB22,1258,879,379,180,126,54,309,218,91,580,421,159,189,114,75
95BB23,1532,776,756,360,170,190,377,183,194,691,359,332,104,64,40
95CC01,994,623,371,182,98,84,222,148,74,435,284,151,155,93,62
95CC02,1287,763,524,280,165,115,404,217,187,494,312,182,109,69,40
95CC03,995,710,285,133,99,34,211,149,62,433,302,131,218,160,58
95CC04,1074,673,401,198,143,55,338,195,143,422,258,164,116,77,39
95CC05,1212,778,434,238,162,76,371,231,140,472,307,165,131,78,53
95CC06,1264,745,519,331,193,138,297,184,113,518,298,220,118,70,48
95CC07,1474,937,537,266,169,97,482,301,181,583,378,205,143,89,54
95CC08,944,631,313,191,122,69,237,163,74,390,267,123,126,79,47
95CC09,1722,1072,650,395,250,145,545,313,232,661,431,230,121,78,43
95CC10,1243,674,569,320,187,133,372,179,193,441,248,193,110,60,50
95CC11,670,421,249,120,72,48,169,107,62,281,177,104,100,65,35
95CC12,1282,774,508,269,183,86,406,222,184,491,303,188,116,66,50
95CC13,1186,730,456,232,143,89,367,214,153,463,302,161,124,71,53
95CC14,1449,926,523,315,209,106,380,240,140,633,398,235,121,79,42
95CC15,1318,818,500,296,192,104,379,217,162,524,334,190,119,75,44
95CC16,1217,785,432,204,153,51,343,219,124,538,343,195,132,70,62
95CC17,1337,848,489,305,209,96,402,243,159,516,320,196,114,76,38
95CC18,1049,599,450,297,150,147,251,143,108,385,221,164,116,85,31
95CC19,1283,772,511,302,209,93,403,224,179,493,287,206,85,52,33
95CC20,1455,833,622,320,193,127,333,191,142,659,355,304,143,94,49
95CC21,1384,865,519,251,177,74,358,222,136,620,373,247,155,93,62
95CC22,747,458,289,110,63,47,169,112,57,334,206,128,134,77,57
95DD01,897,456,441,271,112,159,202,104,98,336,191,145,88,49,39
95DD02,1960,1237,723,400,257,143,507,322,185,879,557,322,174,101,73
95DD03,1747,1134,613,503,320,183,430,274,156,675,449,226,139,91,48
95DD04,704,443,261,51,37,14,129,78,51,374,248,126,150,80,70
95DD05,674,425,249,57,33,24,145,90,55,331,229,102,141,73,68
95DD06,1167,591,576,310,156,154,294,137,157,446,232,214,117,66,51
95DD07,1505,878,627,358,212,146,386,226,160,616,358,258,145,82,63
95DD08,943,641,302,108,82,26,196,135,61,459,306,153,180,118,62
95DD09,1276,685,591,282,154,128,416,206,210,486,272,214,92,53,39
95DD10,1277,799,478,198,123,75,289,188,101,630,410,220,160,78,82
95DD11,918,660,258,133,104,29,192,132,60,451,329,122,142,95,47
95DD12,1268,720,548,256,148,108,432,241,191,475,275,200,105,56,49
95DD13,727,459,268,112,65,47,157,102,55,349,218,131,109,74,35
95DD14,1649,923,726,478,265,213,422,219,203,636,379,257,113,60,53
95DD15,1694,1090,604,434,303,131,512,312,200,623,401,222,125,74,51
95DD16,1548,888,660,377,231,146,479,260,219,588,339,249,104,58,46
95DD17,1720,1072,648,436,295,141,574,321,253,587,384,203,123,72,51
95DD18,820,488,332,112,70,42,177,101,76,408,258,150,123,59,64
95DD19,1619,1006,613,304,195,109,421,253,168,715,448,267,179,110,69
95DD20,666,418,248,46,33,13,118,73,45,351,230,121,151,82,69
95DD21,1050,641,409,175,89,86,237,135,102,488,316,172,150,101,49
95DD22,1466,883,583,323,202,121,452,249,203,556,344,212,135,88,47
95DD23,1311,734,577,275,167,108,480,237,243,457,267,190,99,63,36
95DD24,1314,790,524,285,155,130,312,187,125,581,367,214,136,81,55
95EE01,785,546,239,129,95,34,295,192,103,309,223,86,52,36,16
95EE02,936,565,371,188,119,69,280,164,116,378,223,155,90,59,31
95EE03,815,478,337,147,81,66,216,125,91,367,224,143,85,48,37
95EE04,904,575,329,147,92,55,265,185,80,396,243,153,96,55,41
95EE05,699,370,329,143,77,66,219,116,103,276,146,130,61,31,30
95EE06,974,658,316,182,131,51,319,197,122,381,274,107,92,56,36
95EE07,702,450,252,78,51,27,173,109,64,347,229,118,104,61,43
95EE08,720,369,351,158,73,85,170,85,85,335,181,154,57,30,27
95EE09,855,515,340,149,95,54,303,163,140,317,212,105,86,45,41
95EE10,803,525,278,142,93,49,277,190,87,314,201,113,70,41,29
95EE11,776,424,352,151,86,65,275,146,129,282,153,129,68,39,29
95EE12,1024,700,324,161,119,42,249,183,66,483,322,161,131,76,55
95EE13,539,291,248,106,49,57,140,82,58,226,129,97,67,31,36
95EE14,1167,750,417,275,176,99,298,183,115,477,327,150,117,64,53
95EE15,782,485,297,131,99,32,277,151,126,301,193,108,73,42,31
95EE16,945,583,362,181,117,64,305,177,128,369,238,131,90,51,39
95FF01,2430,1514,916,669,414,255,569,339,230,999,639,360,193,122,71
95FF02,1309,843,466,252,168,84,510,298,212,471,327,144,76,50,26
95FF03,1458,986,472,219,160,59,342,223,119,730,492,238,167,111,56
95FF04,1290,687,603,321,167,154,419,219,200,448,249,199,102,52,50
95FF05,1139,746,393,270,182,88,281,186,95,464,297,167,124,81,43
95FF06,2058,1375,683,514,350,164,548,373,175,818,538,280,178,114,64
95FF07,1086,725,361,155,104,51,243,174,69,531,348,183,157,99,58
95FF08,978,561,417,207,123,84,247,135,112,431,244,187,93,59,34
95FF09,1049,647,402,179,110,69,278,165,113,452,276,176,140,96,44
95FF10,1744,1102,642,422,290,132,516,303,213,699,451,248,107,58,49
95FF11,1292,769,523,289,191,98,434,251,183,459,274,185,110,53,57
95FF12,1345,840,505,315,206,109,398,239,159,501,319,182,131,76,55
95FF13,1288,774,514,314,179,135,377,208,169,500,326,174,97,61,36
95FF14,1194,627,567,349,177,172,377,201,176,399,212,187,69,37,32
95FF15,1145,764,381,176,119,57,317,217,100,516,352,164,136,76,60
95FF16,1089,621,468,256,144,112,294,168,126,438,255,183,101,54,47
95FF17,727,504,223,113,91,22,169,116,53,343,245,98,102,52,50
95GG01,1805,1061,744,334,209,125,366,200,166,862,516,346,243,136,107
95GG02,1575,1182,393,121,91,30,258,193,65,876,690,186,320,208,112
95GG03,3077,1932,1145,1082,693,389,769,484,285,1026,625,401,200,130,70
95GG04,1629,1176,453,220,165,55,294,217,77,744,540,204,371,254,117
95GG05,3481,2703,778,1148,921,227,760,590,170,1191,891,300,382,301,81
95GG06,2437,1558,879,306,215,91,510,317,193,1204,784,420,417,242,175
95GG07,1974,1392,582,316,229,87,326,225,101,976,715,261,356,223,133
95GG08,2085,1399,686,443,294,149,401,277,124,932,631,301,309,197,112
95GG09,2892,1768,1124,877,585,292,631,362,269,1090,654,436,294,167,127
95GG10,1844,1414,430,311,279,32,352,265,87,773,610,163,408,260,148
95GG11,2654,1915,739,631,488,143,636,440,196,1033,737,296,354,250,104
95GG12,4561,4096,465,933,764,169,669,575,94,2110,1972,138,849,785,64
