GeographyCode,LC6301NI0001,LC6301NI0002,LC6301NI0003,LC6301NI0004,LC6301NI0005,LC6301NI0006,LC6301NI0007,LC6301NI0008,LC6301NI0009,LC6301NI0010,LC6301NI0011,LC6301NI0012
95AA01,3344,573,2771,2947,454,2493,258,82,176,139,37,102
95AA02,1468,164,1304,1265,125,1140,107,28,79,96,11,85
95AA03,1436,133,1303,1218,100,1118,98,20,78,120,13,107
95AA04,2373,453,1920,1975,333,1642,261,88,173,137,32,105
95AA05,2083,324,1759,1777,245,1532,208,59,149,98,20,78
95AA06,3346,432,2914,2809,315,2494,294,84,210,243,33,210
95AA07,1714,281,1433,1449,201,1248,172,62,110,93,18,75
95AA08,1347,148,1199,1143,112,1031,80,18,62,124,18,106
95AA09,1772,198,1574,1574,147,1427,113,36,77,85,15,70
95AA10,1551,208,1343,1300,164,1136,123,30,93,128,14,114
95AA11,4152,526,3626,3651,423,3228,294,76,218,207,27,180
95AA12,2162,421,1741,1789,295,1494,263,108,155,110,18,92
95AA13,2528,352,2176,2197,251,1946,200,76,124,131,25,106
95AA14,1852,318,1534,1570,230,1340,173,69,104,109,19,90
95AA15,3150,320,2830,2783,262,2521,198,39,159,169,19,150
95AA16,1463,117,1346,1274,83,1191,102,24,78,87,10,77
95AA17,1669,170,1499,1472,127,1345,113,32,81,84,11,73
95AA18,2063,403,1660,1735,295,1440,237,90,147,91,18,73
95AA19,2006,243,1763,1738,169,1569,144,52,92,124,22,102
95BB01,2837,445,2392,2333,321,2012,316,89,227,188,35,153
95BB02,2020,232,1788,1689,170,1519,159,40,119,172,22,150
95BB03,3402,437,2965,2831,322,2509,279,67,212,292,48,244
95BB04,2614,426,2188,2142,300,1842,305,99,206,167,27,140
95BB05,2759,453,2306,2282,341,1941,290,94,196,187,18,169
95BB06,2484,251,2233,2152,194,1958,182,41,141,150,16,134
95BB07,2445,300,2145,2076,233,1843,215,53,162,154,14,140
95BB08,2102,237,1865,1758,177,1581,190,43,147,154,17,137
95BB09,2507,428,2079,2069,309,1760,313,94,219,125,25,100
95BB10,2828,508,2320,2349,370,1979,318,108,210,161,30,131
95BB11,2480,314,2166,2070,223,1847,219,62,157,191,29,162
95BB12,2177,331,1846,1830,247,1583,226,63,163,121,21,100
95BB13,3448,474,2974,2885,351,2534,338,92,246,225,31,194
95BB14,2533,482,2051,2121,372,1749,293,88,205,119,22,97
95BB15,2699,353,2346,2290,266,2024,217,62,155,192,25,167
95BB16,2571,483,2088,2115,363,1752,315,96,219,141,24,117
95BB17,2711,358,2353,2224,272,1952,276,55,221,211,31,180
95BB18,3308,505,2803,2748,371,2377,310,88,222,250,46,204
95BB19,3719,565,3154,3145,451,2694,367,82,285,207,32,175
95BB20,2729,428,2301,2322,332,1990,234,69,165,173,27,146
95BB21,3671,443,3228,3045,329,2716,307,73,234,319,41,278
95BB22,2238,209,2029,1900,176,1724,178,18,160,160,15,145
95BB23,2531,413,2118,2083,305,1778,287,81,206,161,27,134
95CC01,2046,254,1792,1783,201,1582,134,32,102,129,21,108
95CC02,2140,388,1752,1835,292,1543,171,70,101,134,26,108
95CC03,2141,258,1883,1902,202,1700,114,32,82,125,24,101
95CC04,1879,278,1601,1632,199,1433,154,60,94,93,19,74
95CC05,2112,300,1812,1806,219,1587,172,60,112,134,21,113
95CC06,2186,382,1804,1849,286,1563,211,74,137,126,22,104
95CC07,2554,369,2185,2197,266,1931,193,69,124,164,34,130
95CC08,1988,252,1736,1711,189,1522,143,42,101,134,21,113
95CC09,2630,451,2179,2249,341,1908,262,85,177,119,25,94
95CC10,2101,385,1716,1777,285,1492,198,74,124,126,26,100
95CC11,1482,146,1336,1333,123,1210,71,16,55,78,7,71
95CC12,2119,331,1788,1847,256,1591,171,44,127,101,31,70
95CC13,1923,312,1611,1688,243,1445,144,54,90,91,15,76
95CC14,2328,339,1989,1968,248,1720,234,72,162,126,19,107
95CC15,2228,357,1871,1909,271,1638,190,69,121,129,17,112
95CC16,2155,321,1834,1836,238,1598,169,52,117,150,31,119
95CC17,2117,357,1760,1844,271,1573,162,62,100,111,24,87
95CC18,1899,331,1568,1634,256,1378,170,54,116,95,21,74
95CC19,2070,344,1726,1757,254,1503,189,67,122,124,23,101
95CC20,2342,361,1981,1989,281,1708,228,66,162,125,14,111
95CC21,2289,353,1936,1951,264,1687,191,72,119,147,17,130
95CC22,1466,180,1286,1291,136,1155,86,26,60,89,18,71
95DD01,1765,316,1449,1518,244,1274,163,57,106,84,15,69
95DD02,3041,437,2604,2637,356,2281,256,56,200,148,25,123
95DD03,2779,515,2264,2407,414,1993,241,79,162,131,22,109
95DD04,1512,135,1377,1305,107,1198,78,14,64,129,14,115
95DD05,1330,114,1216,1151,82,1069,88,17,71,91,15,76
95DD06,2216,358,1858,1890,267,1623,202,74,128,124,17,107
95DD07,2710,481,2229,2344,366,1978,217,84,133,149,31,118
95DD08,1842,173,1669,1628,134,1494,111,27,84,103,12,91
95DD09,2059,364,1695,1769,275,1494,170,63,107,120,26,94
95DD10,2297,285,2012,1998,221,1777,178,48,130,121,16,105
95DD11,1718,167,1551,1535,140,1395,100,20,80,83,7,76
95DD12,2069,352,1717,1775,261,1514,162,51,111,132,40,92
95DD13,1435,158,1277,1290,121,1169,60,18,42,85,19,66
95DD14,2600,515,2085,2232,392,1840,253,95,158,115,28,87
95DD15,2606,467,2139,2243,350,1893,216,84,132,147,33,114
95DD16,2368,382,1986,2004,289,1715,246,76,170,118,17,101
95DD17,2658,474,2184,2302,369,1933,231,77,154,125,28,97
95DD18,1635,220,1415,1409,173,1236,115,32,83,111,15,96
95DD19,2661,344,2317,2256,258,1998,243,69,174,162,17,145
95DD20,1442,139,1303,1248,117,1131,84,11,73,110,11,99
95DD21,1744,222,1522,1505,159,1346,152,49,103,87,14,73
95DD22,2519,394,2125,2220,322,1898,167,51,116,132,21,111
95DD23,2027,335,1692,1690,263,1427,210,58,152,127,14,113
95DD24,2152,293,1859,1852,224,1628,179,52,127,121,17,104
95EE01,1421,196,1225,1213,140,1073,106,42,64,102,14,88
95EE02,1644,235,1409,1411,188,1223,126,32,94,107,15,92
95EE03,1605,212,1393,1383,158,1225,118,31,87,104,23,81
95EE04,1602,226,1376,1394,181,1213,111,29,82,97,16,81
95EE05,1243,174,1069,1070,128,942,106,35,71,67,11,56
95EE06,1700,245,1455,1467,189,1278,140,41,99,93,15,78
95EE07,1407,155,1252,1242,124,1118,75,22,53,90,9,81
95EE08,1457,231,1226,1240,173,1067,133,44,89,84,14,70
95EE09,1500,265,1235,1315,219,1096,114,38,76,71,8,63
95EE10,1388,159,1229,1228,128,1100,87,27,60,73,4,69
95EE11,1339,214,1125,1161,172,989,106,36,70,72,6,66
95EE12,1968,206,1762,1712,157,1555,123,35,88,133,14,119
95EE13,1280,179,1101,1127,147,980,73,21,52,80,11,69
95EE14,2083,288,1795,1773,231,1542,179,40,139,131,17,114
95EE15,1357,228,1129,1166,167,999,112,42,70,79,19,60
95EE16,1614,226,1388,1387,183,1204,117,31,86,110,12,98
95FF01,3660,595,3065,3124,464,2660,334,94,240,202,37,165
95FF02,2105,355,1750,1776,252,1524,198,77,121,131,26,105
95FF03,2304,287,2017,1967,223,1744,178,45,133,159,19,140
95FF04,2038,378,1660,1718,273,1445,214,85,129,106,20,86
95FF05,2045,265,1780,1749,192,1557,172,50,122,124,23,101
95FF06,3093,516,2577,2647,395,2252,281,86,195,165,35,130
95FF07,2091,218,1873,1793,169,1624,146,31,115,152,18,134
95FF08,1941,256,1685,1649,195,1454,160,36,124,132,25,107
95FF09,1935,230,1705,1622,167,1455,162,48,114,151,15,136
95FF10,2625,413,2212,2236,319,1917,230,71,159,159,23,136
95FF11,2014,323,1691,1718,255,1463,191,55,136,105,13,92
95FF12,2184,325,1859,1809,225,1584,217,67,150,158,33,125
95FF13,2087,366,1721,1730,268,1462,192,67,125,165,31,134
95FF14,1917,390,1527,1627,300,1327,177,59,118,113,31,82
95FF15,2144,265,1879,1820,204,1616,186,43,143,138,18,120
95FF16,1910,319,1591,1632,235,1397,169,61,108,109,23,86
95FF17,1434,135,1299,1268,110,1158,93,14,79,73,11,62
95GG01,4151,499,3652,3431,364,3067,279,79,200,441,56,385
95GG02,4454,379,4075,3766,296,3470,241,32,209,447,51,396
95GG03,4897,1077,3820,4158,850,3308,509,182,327,230,45,185
95GG04,3862,340,3522,3336,281,3055,225,35,190,301,24,277
95GG05,5043,1003,4040,4521,853,3668,330,112,218,192,38,154
95GG06,4503,483,4020,3792,355,3437,368,87,281,343,41,302
