GeographyCode,DC5101NI0001,DC5101NI0002,DC5101NI0003,DC5101NI0004,DC5101NI0005,DC5101NI0006,DC5101NI0007,DC5101NI0008,DC5101NI0009,DC5101NI0010,DC5101NI0011,DC5101NI0012,DC5101NI0013,DC5101NI0014,DC5101NI0015,DC5101NI0016,DC5101NI0017,DC5101NI0018,DC5101NI0019,DC5101NI0020,DC5101NI0021,DC5101NI0022,DC5101NI0023,DC5101NI0024,DC5101NI0025,DC5101NI0026,DC5101NI0027,DC5101NI0028,DC5101NI0029,DC5101NI0030,DC5101NI0031,DC5101NI0032,DC5101NI0033,DC5101NI0034,DC5101NI0035,DC5101NI0036,DC5101NI0037,DC5101NI0038,DC5101NI0039,DC5101NI0040,DC5101NI0041,DC5101NI0042,DC5101NI0043,DC5101NI0044,DC5101NI0045,DC5101NI0046,DC5101NI0047,DC5101NI0048,DC5101NI0049,DC5101NI0050,DC5101NI0051,DC5101NI0052,DC5101NI0053,DC5101NI0054,DC5101NI0055,DC5101NI0056,DC5101NI0057,DC5101NI0058,DC5101NI0059,DC5101NI0060,DC5101NI0061,DC5101NI0062,DC5101NI0063,DC5101NI0064,DC5101NI0065,DC5101NI0066,DC5101NI0067,DC5101NI0068,DC5101NI0069,DC5101NI0070,DC5101NI0071,DC5101NI0072,DC5101NI0073,DC5101NI0074,DC5101NI0075,DC5101NI0076,DC5101NI0077,DC5101NI0078,DC5101NI0079,DC5101NI0080,DC5101NI0081,DC5101NI0082,DC5101NI0083,DC5101NI0084,DC5101NI0085,DC5101NI0086,DC5101NI0087,DC5101NI0088,DC5101NI0089,DC5101NI0090,DC5101NI0091,DC5101NI0092,DC5101NI0093,DC5101NI0094,DC5101NI0095,DC5101NI0096,DC5101NI0097,DC5101NI0098,DC5101NI0099,DC5101NI0100,DC5101NI0101,DC5101NI0102,DC5101NI0103,DC5101NI0104,DC5101NI0105,DC5101NI0106,DC5101NI0107,DC5101NI0108,DC5101NI0109,DC5101NI0110,DC5101NI0111,DC5101NI0112,DC5101NI0113,DC5101NI0114,DC5101NI0115,DC5101NI0116,DC5101NI0117,DC5101NI0118,DC5101NI0119,DC5101NI0120,DC5101NI0121,DC5101NI0122,DC5101NI0123,DC5101NI0124,DC5101NI0125,DC5101NI0126,DC5101NI0127,DC5101NI0128,DC5101NI0129,DC5101NI0130,DC5101NI0131,DC5101NI0132,DC5101NI0133,DC5101NI0134,DC5101NI0135,DC5101NI0136,DC5101NI0137,DC5101NI0138,DC5101NI0139,DC5101NI0140,DC5101NI0141,DC5101NI0142,DC5101NI0143,DC5101NI0144,DC5101NI0145,DC5101NI0146,DC5101NI0147,DC5101NI0148,DC5101NI0149,DC5101NI0150,DC5101NI0151,DC5101NI0152,DC5101NI0153,DC5101NI0154,DC5101NI0155,DC5101NI0156,DC5101NI0157,DC5101NI0158,DC5101NI0159,DC5101NI0160,DC5101NI0161,DC5101NI0162,DC5101NI0163,DC5101NI0164,DC5101NI0165,DC5101NI0166,DC5101NI0167,DC5101NI0168,DC5101NI0169,DC5101NI0170,DC5101NI0171,DC5101NI0172,DC5101NI0173,DC5101NI0174,DC5101NI0175,DC5101NI0176,DC5101NI0177,DC5101NI0178,DC5101NI0179,DC5101NI0180,DC5101NI0181,DC5101NI0182,DC5101NI0183,DC5101NI0184,DC5101NI0185,DC5101NI0186,DC5101NI0187,DC5101NI0188,DC5101NI0189,DC5101NI0190,DC5101NI0191,DC5101NI0192,DC5101NI0193,DC5101NI0194,DC5101NI0195,DC5101NI0196,DC5101NI0197,DC5101NI0198,DC5101NI0199,DC5101NI0200,DC5101NI0201,DC5101NI0202,DC5101NI0203,DC5101NI0204,DC5101NI0205,DC5101NI0206,DC5101NI0207,DC5101NI0208,DC5101NI0209,DC5101NI0210,DC5101NI0211,DC5101NI0212,DC5101NI0213,DC5101NI0214,DC5101NI0215,DC5101NI0216,DC5101NI0217,DC5101NI0218,DC5101NI0219,DC5101NI0220,DC5101NI0221,DC5101NI0222,DC5101NI0223,DC5101NI0224,DC5101NI0225,DC5101NI0226,DC5101NI0227,DC5101NI0228,DC5101NI0229,DC5101NI0230,DC5101NI0231,DC5101NI0232,DC5101NI0233,DC5101NI0234,DC5101NI0235,DC5101NI0236,DC5101NI0237,DC5101NI0238,DC5101NI0239,DC5101NI0240,DC5101NI0241,DC5101NI0242,DC5101NI0243,DC5101NI0244,DC5101NI0245,DC5101NI0246,DC5101NI0247,DC5101NI0248,DC5101NI0249,DC5101NI0250,DC5101NI0251,DC5101NI0252,DC5101NI0253,DC5101NI0254,DC5101NI0255,DC5101NI0256,DC5101NI0257,DC5101NI0258,DC5101NI0259,DC5101NI0260,DC5101NI0261,DC5101NI0262,DC5101NI0263,DC5101NI0264,DC5101NI0265,DC5101NI0266,DC5101NI0267,DC5101NI0268,DC5101NI0269,DC5101NI0270,DC5101NI0271,DC5101NI0272,DC5101NI0273,DC5101NI0274,DC5101NI0275,DC5101NI0276,DC5101NI0277,DC5101NI0278,DC5101NI0279,DC5101NI0280,DC5101NI0281,DC5101NI0282,DC5101NI0283,DC5101NI0284,DC5101NI0285,DC5101NI0286,DC5101NI0287,DC5101NI0288,DC5101NI0289,DC5101NI0290,DC5101NI0291,DC5101NI0292,DC5101NI0293,DC5101NI0294,DC5101NI0295,DC5101NI0296,DC5101NI0297,DC5101NI0298,DC5101NI0299,DC5101NI0300,DC5101NI0301,DC5101NI0302,DC5101NI0303,DC5101NI0304,DC5101NI0305,DC5101NI0306,DC5101NI0307,DC5101NI0308,DC5101NI0309,DC5101NI0310,DC5101NI0311,DC5101NI0312,DC5101NI0313,DC5101NI0314,DC5101NI0315,DC5101NI0316,DC5101NI0317,DC5101NI0318,DC5101NI0319,DC5101NI0320,DC5101NI0321,DC5101NI0322,DC5101NI0323,DC5101NI0324,DC5101NI0325,DC5101NI0326,DC5101NI0327,DC5101NI0328,DC5101NI0329,DC5101NI0330,DC5101NI0331,DC5101NI0332,DC5101NI0333,DC5101NI0334,DC5101NI0335,DC5101NI0336,DC5101NI0337,DC5101NI0338,DC5101NI0339,DC5101NI0340,DC5101NI0341,DC5101NI0342,DC5101NI0343,DC5101NI0344,DC5101NI0345,DC5101NI0346,DC5101NI0347,DC5101NI0348,DC5101NI0349,DC5101NI0350,DC5101NI0351,DC5101NI0352,DC5101NI0353,DC5101NI0354,DC5101NI0355,DC5101NI0356,DC5101NI0357,DC5101NI0358,DC5101NI0359,DC5101NI0360,DC5101NI0361,DC5101NI0362,DC5101NI0363,DC5101NI0364,DC5101NI0365,DC5101NI0366,DC5101NI0367,DC5101NI0368,DC5101NI0369,DC5101NI0370,DC5101NI0371,DC5101NI0372,DC5101NI0373,DC5101NI0374,DC5101NI0375,DC5101NI0376,DC5101NI0377,DC5101NI0378,DC5101NI0379,DC5101NI0380,DC5101NI0381,DC5101NI0382,DC5101NI0383,DC5101NI0384,DC5101NI0385,DC5101NI0386,DC5101NI0387,DC5101NI0388,DC5101NI0389,DC5101NI0390,DC5101NI0391,DC5101NI0392,DC5101NI0393,DC5101NI0394,DC5101NI0395,DC5101NI0396,DC5101NI0397,DC5101NI0398,DC5101NI0399,DC5101NI0400,DC5101NI0401,DC5101NI0402,DC5101NI0403,DC5101NI0404,DC5101NI0405,DC5101NI0406,DC5101NI0407,DC5101NI0408
95AA01,3344,582,392,609,138,511,977,135,54,30,14,10,0,0,0,0,57,7,8,38,0,4,0,0,34,2,6,17,0,8,1,0,53,5,9,9,1,26,2,1,310,16,45,82,11,101,46,9,408,14,42,81,13,100,141,17,385,12,46,65,7,78,154,23,353,23,54,68,15,62,121,10,354,34,48,62,12,44,141,13,304,49,38,47,18,41,99,12,225,49,29,37,14,10,75,11,217,45,24,34,11,18,75,10,191,70,10,18,18,11,57,7,141,65,8,21,7,2,30,8,91,52,8,5,5,3,14,4,167,109,3,15,6,3,21,10,1730,315,199,272,130,266,462,86,33,19,9,5,0,0,0,0,34,4,6,21,0,3,0,0,17,0,4,9,0,3,1,0,27,2,6,5,1,11,2,0,180,9,31,53,10,49,24,4,231,6,19,51,10,67,66,12,191,4,23,28,6,42,72,16,179,14,30,27,14,29,57,8,185,25,30,25,12,16,68,9,157,32,17,14,18,24,48,4,113,34,6,13,14,5,33,8,112,29,9,11,11,10,33,9,102,36,4,6,17,3,33,3,60,30,2,1,7,1,13,6,45,27,3,1,4,2,6,2,64,44,0,2,6,1,6,5,1614,267,193,337,8,245,515,49,21,11,5,5,0,0,0,0,23,3,2,17,0,1,0,0,17,2,2,8,0,5,0,0,26,3,3,4,0,15,0,1,130,7,14,29,1,52,22,5,177,8,23,30,3,33,75,5,194,8,23,37,1,36,82,7,174,9,24,41,1,33,64,2,169,9,18,37,0,28,73,4,147,17,21,33,0,17,51,8,112,15,23,24,0,5,42,3,105,16,15,23,0,8,42,1,89,34,6,12,1,8,24,4,81,35,6,20,0,1,17,2,46,25,5,4,1,1,8,2,103,65,3,13,0,2,15,5
95AA02,1468,506,207,242,69,140,230,74,17,7,7,3,0,0,0,0,18,0,5,7,1,5,0,0,11,0,1,8,0,2,0,0,18,0,6,5,1,5,1,0,108,7,17,34,6,15,25,4,131,15,25,15,2,18,39,17,97,7,14,23,0,17,31,5,120,12,21,25,5,24,26,7,138,21,33,34,6,12,27,5,104,22,21,23,6,13,15,4,111,42,14,12,8,10,15,10,119,47,12,18,11,7,17,7,109,59,13,14,6,6,6,5,113,70,8,10,6,2,12,5,105,87,5,2,5,0,4,2,149,110,5,9,6,4,12,3,720,244,92,108,63,73,95,45,9,4,5,0,0,0,0,0,9,0,1,4,1,3,0,0,4,0,0,4,0,0,0,0,7,0,2,2,0,3,0,0,47,2,7,13,5,8,9,3,76,9,15,7,2,11,21,11,45,5,7,8,0,11,12,2,61,10,8,12,5,13,9,4,76,19,14,16,6,3,16,2,60,12,10,16,6,6,7,3,57,23,6,5,8,6,3,6,56,22,5,8,11,1,6,3,60,29,6,5,6,4,5,5,47,31,2,4,5,2,0,3,44,35,1,1,3,0,2,2,62,43,3,3,5,2,5,1,748,262,115,134,6,67,135,29,8,3,2,3,0,0,0,0,9,0,4,3,0,2,0,0,7,0,1,4,0,2,0,0,11,0,4,3,1,2,1,0,61,5,10,21,1,7,16,1,55,6,10,8,0,7,18,6,52,2,7,15,0,6,19,3,59,2,13,13,0,11,17,3,62,2,19,18,0,9,11,3,44,10,11,7,0,7,8,1,54,19,8,7,0,4,12,4,63,25,7,10,0,6,11,4,49,30,7,9,0,2,1,0,66,39,6,6,1,0,12,2,61,52,4,1,2,0,2,0,87,67,2,6,1,2,7,2
95AA03,1436,565,210,219,60,163,167,52,14,7,2,5,0,0,0,0,18,2,6,9,0,0,0,1,20,1,6,7,2,4,0,0,26,4,7,5,2,6,0,2,131,22,29,25,3,33,17,2,109,13,17,17,7,22,25,8,129,16,20,36,5,25,25,2,123,19,24,25,8,25,18,4,128,27,29,28,5,17,20,2,137,58,26,22,3,10,16,2,93,39,9,14,7,5,13,6,98,43,14,11,6,6,11,7,99,63,6,7,3,5,8,7,109,85,8,4,3,1,5,3,83,65,5,3,2,2,3,3,119,101,2,1,4,2,6,3,662,257,89,75,58,82,76,25,5,3,1,1,0,0,0,0,9,1,3,4,0,0,0,1,8,1,4,1,1,1,0,0,16,1,6,1,2,4,0,2,51,11,9,11,3,12,5,0,50,6,7,5,7,11,11,3,56,13,7,9,5,12,9,1,71,13,16,8,8,14,10,2,65,17,11,9,5,9,12,2,63,22,9,11,3,7,10,1,52,23,4,5,7,5,6,2,44,16,5,4,6,3,6,4,48,29,2,5,3,2,5,2,43,35,4,0,2,0,0,2,30,23,0,1,2,1,1,2,51,43,1,0,4,1,1,1,774,308,121,144,2,81,91,27,9,4,1,4,0,0,0,0,9,1,3,5,0,0,0,0,12,0,2,6,1,3,0,0,10,3,1,4,0,2,0,0,80,11,20,14,0,21,12,2,59,7,10,12,0,11,14,5,73,3,13,27,0,13,16,1,52,6,8,17,0,11,8,2,63,10,18,19,0,8,8,0,74,36,17,11,0,3,6,1,41,16,5,9,0,0,7,4,54,27,9,7,0,3,5,3,51,34,4,2,0,3,3,5,66,50,4,4,1,1,5,1,53,42,5,2,0,1,2,1,68,58,1,1,0,1,5,2
95AA04,2373,580,282,385,113,308,634,71,61,39,11,7,2,2,0,0,49,2,13,33,0,1,0,0,48,2,11,22,1,12,0,0,39,4,8,8,0,17,2,0,183,12,12,34,9,73,42,1,158,15,15,26,5,29,62,6,124,11,8,21,3,30,51,0,186,16,31,28,8,23,78,2,245,33,38,50,10,31,75,8,310,49,44,39,20,33,113,12,239,41,31,44,14,24,75,10,181,48,19,24,13,16,56,5,157,71,12,23,10,10,25,6,144,72,14,9,5,3,31,10,103,62,11,10,6,1,9,4,146,103,4,7,7,3,15,7,1221,339,129,176,107,138,284,48,35,25,4,3,2,1,0,0,28,2,7,18,0,1,0,0,33,2,7,17,1,6,0,0,25,3,7,6,0,7,2,0,95,9,9,15,9,31,22,0,81,10,8,12,5,13,30,3,61,7,5,13,3,15,18,0,85,12,15,11,8,8,29,2,113,24,13,20,9,10,30,7,165,31,21,14,17,16,59,7,126,21,15,17,14,12,39,8,102,37,7,10,13,8,24,3,84,39,5,9,10,6,11,4,75,37,4,7,5,3,12,7,47,32,2,2,5,0,3,3,66,48,0,2,6,1,5,4,1152,241,153,209,6,170,350,23,26,14,7,4,0,1,0,0,21,0,6,15,0,0,0,0,15,0,4,5,0,6,0,0,14,1,1,2,0,10,0,0,88,3,3,19,0,42,20,1,77,5,7,14,0,16,32,3,63,4,3,8,0,15,33,0,101,4,16,17,0,15,49,0,132,9,25,30,1,21,45,1,145,18,23,25,3,17,54,5,113,20,16,27,0,12,36,2,79,11,12,14,0,8,32,2,73,32,7,14,0,4,14,2,69,35,10,2,0,0,19,3,56,30,9,8,1,1,6,1,80,55,4,5,1,2,10,3
95AA05,2083,513,243,298,141,260,546,82,32,11,5,15,0,1,0,0,40,1,4,31,0,3,1,0,22,1,1,12,1,7,0,0,38,3,7,9,2,16,0,1,194,6,25,42,16,66,37,2,162,11,19,26,9,26,67,4,158,8,14,27,8,28,65,8,184,8,27,23,18,26,78,4,200,32,36,32,9,32,56,3,201,34,38,19,20,15,65,10,174,41,18,19,17,13,56,10,168,52,20,20,11,11,46,8,135,56,11,7,11,6,33,11,127,76,9,8,7,5,19,3,89,54,5,4,5,4,12,5,159,119,4,4,7,1,11,13,1027,275,109,120,133,122,218,50,17,6,2,8,0,1,0,0,19,1,2,15,0,1,0,0,9,0,0,5,1,3,0,0,18,2,3,6,2,5,0,0,103,6,18,15,14,34,14,2,75,4,15,13,9,9,23,2,74,5,7,8,8,15,25,6,94,7,14,8,18,15,29,3,88,19,18,8,9,13,19,2,102,20,11,10,19,6,30,6,95,23,8,9,17,8,26,4,86,34,7,6,9,4,19,7,70,29,0,3,11,4,17,6,59,37,3,2,7,2,7,1,50,29,1,3,5,1,6,5,68,53,0,1,4,1,3,6,1056,238,134,178,8,138,328,32,15,5,3,7,0,0,0,0,21,0,2,16,0,2,1,0,13,1,1,7,0,4,0,0,20,1,4,3,0,11,0,1,91,0,7,27,2,32,23,0,87,7,4,13,0,17,44,2,84,3,7,19,0,13,40,2,90,1,13,15,0,11,49,1,112,13,18,24,0,19,37,1,99,14,27,9,1,9,35,4,79,18,10,10,0,5,30,6,82,18,13,14,2,7,27,1,65,27,11,4,0,2,16,5,68,39,6,6,0,3,12,2,39,25,4,1,0,3,6,0,91,66,4,3,3,0,8,7
95AA06,3346,808,470,632,147,471,685,133,73,44,8,17,0,2,2,0,100,6,18,67,2,5,1,1,75,7,14,38,3,13,0,0,59,3,7,21,3,23,2,0,298,23,41,53,15,108,53,5,256,16,44,55,8,49,76,8,302,20,38,81,6,59,94,4,326,37,46,59,12,51,107,14,414,52,84,72,17,52,123,14,337,67,65,57,11,42,81,14,286,63,44,52,20,36,51,20,212,69,33,29,17,15,44,5,157,81,11,13,16,5,23,8,149,93,6,9,9,6,18,8,89,57,5,5,4,4,6,8,213,170,6,4,4,1,4,24,1571,376,225,264,136,210,286,74,31,17,1,11,0,1,1,0,51,5,8,33,1,3,0,1,42,4,10,19,3,6,0,0,24,1,4,6,3,8,2,0,152,15,27,30,15,45,17,3,115,8,26,26,8,19,23,5,137,13,15,26,5,35,41,2,159,20,21,25,12,25,47,9,203,35,41,22,16,21,57,11,165,40,35,22,9,17,34,8,132,29,13,19,18,16,23,14,103,29,16,12,15,7,21,3,76,34,4,6,16,2,12,2,64,40,2,4,8,3,5,2,39,23,2,1,4,2,3,4,78,63,0,2,3,0,0,10,1775,432,245,368,11,261,399,59,42,27,7,6,0,1,1,0,49,1,10,34,1,2,1,0,33,3,4,19,0,7,0,0,35,2,3,15,0,15,0,0,146,8,14,23,0,63,36,2,141,8,18,29,0,30,53,3,165,7,23,55,1,24,53,2,167,17,25,34,0,26,60,5,211,17,43,50,1,31,66,3,172,27,30,35,2,25,47,6,154,34,31,33,2,20,28,6,109,40,17,17,2,8,23,2,81,47,7,7,0,3,11,6,85,53,4,5,1,3,13,6,50,34,3,4,0,2,3,4,135,107,6,2,1,1,4,14
95AA07,1714,474,205,270,90,188,413,74,20,11,5,3,0,1,0,0,34,0,7,24,1,2,0,0,24,1,7,13,0,3,0,0,19,0,4,6,1,8,0,0,120,10,20,25,6,35,22,2,126,8,21,17,1,35,40,4,110,7,15,26,5,20,33,4,172,26,24,31,5,20,60,6,159,26,26,33,7,17,45,5,187,58,24,20,8,12,54,11,126,36,12,13,16,9,34,6,144,41,18,18,6,12,42,7,137,51,10,15,15,6,32,8,127,64,4,12,10,4,21,12,87,53,6,5,5,2,15,1,122,82,2,9,4,2,15,8,843,231,90,97,84,115,184,42,8,3,3,1,0,1,0,0,16,0,4,10,1,1,0,0,13,1,4,6,0,2,0,0,10,0,2,3,1,4,0,0,70,7,13,10,4,26,10,0,62,5,8,8,1,23,14,3,60,4,8,11,5,12,18,2,82,16,10,14,5,10,23,4,73,16,11,10,7,7,20,2,91,33,7,3,8,7,26,7,68,20,6,3,14,7,15,3,70,22,5,6,6,7,18,6,71,22,5,5,15,4,14,6,61,29,2,4,8,3,9,6,40,25,2,0,5,0,7,1,48,28,0,3,4,1,10,2,871,243,115,173,6,73,229,32,12,8,2,2,0,0,0,0,18,0,3,14,0,1,0,0,11,0,3,7,0,1,0,0,9,0,2,3,0,4,0,0,50,3,7,15,2,9,12,2,64,3,13,9,0,12,26,1,50,3,7,15,0,8,15,2,90,10,14,17,0,10,37,2,86,10,15,23,0,10,25,3,96,25,17,17,0,5,28,4,58,16,6,10,2,2,19,3,74,19,13,12,0,5,24,1,66,29,5,10,0,2,18,2,66,35,2,8,2,1,12,6,47,28,4,5,0,2,8,0,74,54,2,6,0,1,5,6
95AA08,1347,497,191,225,51,130,164,89,22,13,3,5,0,0,1,0,24,6,9,7,2,0,0,0,25,1,8,11,1,4,0,0,17,2,2,4,1,7,1,0,116,19,31,30,2,18,11,5,138,21,25,32,1,22,26,11,110,19,14,22,2,22,23,8,111,21,24,18,0,14,22,12,114,24,23,28,6,9,16,8,110,41,12,20,6,9,12,10,100,49,11,13,4,6,13,4,122,57,17,11,8,8,12,9,87,48,5,9,3,5,10,7,97,64,5,9,5,2,7,5,69,46,0,5,7,2,4,5,85,66,2,1,3,2,6,5,642,233,90,80,50,66,74,49,12,8,2,2,0,0,0,0,14,4,6,2,2,0,0,0,9,0,3,2,1,3,0,0,5,1,1,0,0,2,1,0,52,8,16,15,2,8,2,1,71,15,15,10,1,9,13,8,60,11,7,10,2,15,12,3,50,9,8,7,0,7,9,10,53,12,15,7,6,2,8,3,52,17,3,5,6,6,8,7,50,24,4,6,4,3,6,3,58,27,5,6,8,3,4,5,43,25,1,3,3,5,3,3,44,26,3,4,5,1,3,2,30,17,0,1,7,1,2,2,39,29,1,0,3,1,3,2,705,264,101,145,1,64,90,40,10,5,1,3,0,0,1,0,10,2,3,5,0,0,0,0,16,1,5,9,0,1,0,0,12,1,1,4,1,5,0,0,64,11,15,15,0,10,9,4,67,6,10,22,0,13,13,3,50,8,7,12,0,7,11,5,61,12,16,11,0,7,13,2,61,12,8,21,0,7,8,5,58,24,9,15,0,3,4,3,50,25,7,7,0,3,7,1,64,30,12,5,0,5,8,4,44,23,4,6,0,0,7,4,53,38,2,5,0,1,4,3,39,29,0,4,0,1,2,3,46,37,1,1,0,1,3,3
95AA09,1772,602,248,259,59,171,339,94,29,17,5,7,0,0,0,0,27,6,4,15,0,2,0,0,27,3,5,12,0,5,1,1,31,4,5,10,1,8,2,1,139,19,24,26,5,34,26,5,169,27,33,35,5,28,31,10,137,19,30,28,1,15,29,15,155,29,28,33,5,19,31,10,147,39,31,21,5,9,39,3,138,43,29,23,1,9,28,5,126,40,21,14,6,11,26,8,111,52,10,10,3,10,21,5,163,71,12,12,6,14,30,18,103,59,5,4,5,4,24,2,93,57,3,4,6,2,19,2,177,117,3,5,10,1,32,9,821,276,107,97,56,78,163,44,18,10,4,4,0,0,0,0,12,2,2,7,0,1,0,0,14,2,3,6,0,3,0,0,18,2,2,6,1,4,2,1,69,15,9,11,3,16,14,1,74,16,12,9,5,15,13,4,60,7,20,8,1,6,11,7,57,14,8,13,5,4,8,5,83,26,14,9,5,4,22,3,60,22,13,6,1,3,14,1,66,23,10,6,6,3,14,4,49,18,1,4,3,8,11,4,76,32,5,3,6,7,13,10,53,28,2,2,5,3,13,0,41,22,1,0,6,1,11,0,71,37,1,3,9,0,17,4,951,326,141,162,3,93,176,50,11,7,1,3,0,0,0,0,15,4,2,8,0,1,0,0,13,1,2,6,0,2,1,1,13,2,3,4,0,4,0,0,70,4,15,15,2,18,12,4,95,11,21,26,0,13,18,6,77,12,10,20,0,9,18,8,98,15,20,20,0,15,23,5,64,13,17,12,0,5,17,0,78,21,16,17,0,6,14,4,60,17,11,8,0,8,12,4,62,34,9,6,0,2,10,1,87,39,7,9,0,7,17,8,50,31,3,2,0,1,11,2,52,35,2,4,0,1,8,2,106,80,2,2,1,1,15,5
95AA10,1551,514,208,239,79,166,273,72,37,21,5,8,1,1,0,1,22,3,3,11,0,3,1,1,35,5,9,16,0,5,0,0,20,2,6,5,1,6,0,0,139,20,22,32,5,35,22,3,108,19,19,21,0,13,29,7,112,18,17,27,3,19,20,8,119,20,21,23,5,12,31,7,134,40,17,17,8,19,31,2,112,32,21,18,2,10,28,1,133,43,18,19,7,15,25,6,133,50,9,16,11,10,26,11,150,60,20,14,10,10,26,10,127,68,11,5,15,5,17,6,80,50,6,3,5,3,7,6,90,63,4,4,6,0,10,3,735,241,92,103,68,76,117,38,18,10,1,6,0,0,0,1,9,1,2,3,0,1,1,1,17,4,4,7,0,2,0,0,11,2,3,2,1,3,0,0,71,15,10,16,4,16,8,2,52,9,7,12,0,6,13,5,54,10,10,11,1,9,8,5,53,12,11,11,5,3,9,2,69,22,7,8,6,9,16,1,48,14,8,7,1,5,13,0,57,17,9,7,6,7,7,4,58,20,3,4,10,5,10,6,72,28,6,7,10,6,11,4,61,28,5,0,13,2,10,3,44,25,3,0,5,2,6,3,41,24,3,2,6,0,5,1,816,273,116,136,11,90,156,34,19,11,4,2,1,1,0,0,13,2,1,8,0,2,0,0,18,1,5,9,0,3,0,0,9,0,3,3,0,3,0,0,68,5,12,16,1,19,14,1,56,10,12,9,0,7,16,2,58,8,7,16,2,10,12,3,66,8,10,12,0,9,22,5,65,18,10,9,2,10,15,1,64,18,13,11,1,5,15,1,76,26,9,12,1,8,18,2,75,30,6,12,1,5,16,5,78,32,14,7,0,4,15,6,66,40,6,5,2,3,7,3,36,25,3,3,0,1,1,3,49,39,1,2,0,0,5,2
