GeographyCode,LC2207NI0001,LC2207NI0002,LC2207NI0003,LC2207NI0004,LC2207NI0005,LC2207NI0006,LC2207NI0007,LC2207NI0008,LC2207NI0009,LC2207NI0010,LC2207NI0011,LC2207NI0012,LC2207NI0013,LC2207NI0014,LC2207NI0015
95AA01S1,1003,543,29,39,392,47,30,1,2,14,956,513,28,37,378
95AA01S2,1764,682,463,413,206,119,75,9,21,14,1645,607,454,392,192
95AA01S3,1435,819,112,249,255,155,74,4,36,41,1280,745,108,213,214
95AA02W1,1683,933,176,337,237,183,105,10,25,43,1500,828,166,312,194
95AA03W1,1736,1153,63,304,216,206,124,5,32,45,1530,1029,58,272,171
95AA04W1,2922,1590,417,534,381,295,173,22,33,67,2627,1417,395,501,314
95AA05W1,2586,842,744,758,242,230,105,36,57,32,2356,737,708,701,210
95AA06S1,1860,356,908,415,181,77,23,19,15,20,1783,333,889,400,161
95AA06S2,2561,538,1320,528,175,79,36,15,18,10,2482,502,1305,510,165
95AA07W1,2070,1311,108,332,319,373,238,5,48,82,1697,1073,103,284,237
95AA08W1,1616,787,204,401,224,132,77,10,20,25,1484,710,194,381,199
95AA09W1,2105,1220,126,387,372,225,132,12,32,49,1880,1088,114,355,323
95AA10W1,1884,977,173,439,295,160,96,4,20,40,1724,881,169,419,255
95AA11S1,2685,1275,264,595,551,197,112,4,25,56,2488,1163,260,570,495
95AA11S2,2424,1114,266,559,485,187,95,6,30,56,2237,1019,260,529,429
95AA12W1,2690,1720,80,436,454,515,316,7,90,102,2175,1404,73,346,352
95AA13S1,1660,512,440,458,250,114,47,20,24,23,1546,465,420,434,227
95AA13S2,1487,474,427,358,228,107,65,13,15,14,1380,409,414,343,214
95AA14W1,2275,1111,339,495,330,435,251,25,70,89,1840,860,314,425,241
95AA15S1,2474,1151,227,540,556,162,73,7,26,56,2312,1078,220,514,500
95AA15S2,1432,606,186,312,328,80,38,1,15,26,1352,568,185,297,302
95AA16W1,1722,997,39,331,355,189,108,1,37,43,1533,889,38,294,312
95AA17W1,2044,1051,207,512,274,152,95,7,26,24,1892,956,200,486,250
95AA18W1,2369,1413,127,411,418,334,199,5,43,87,2035,1214,122,368,331
95AA19W1,2555,308,1276,815,156,133,30,56,23,24,2422,278,1220,792,132
95BB01S1,1521,863,99,277,282,174,91,11,32,40,1347,772,88,245,242
95BB01S2,1964,1216,59,335,354,163,101,1,21,40,1801,1115,58,314,314
95BB02W1,2280,1408,84,431,357,308,194,7,52,55,1972,1214,77,379,302
95BB03S1,1942,1303,30,316,293,395,257,6,73,59,1547,1046,24,243,234
95BB03S2,2116,1298,78,368,372,477,258,19,95,105,1639,1040,59,273,267
95BB04S1,1396,847,40,265,244,174,92,1,47,34,1222,755,39,218,210
95BB04S2,1563,965,50,264,284,222,114,8,42,58,1341,851,42,222,226
95BB05S1,1454,858,54,294,248,302,178,4,61,59,1152,680,50,233,189
95BB05S2,1847,1157,61,293,336,380,224,7,61,88,1467,933,54,232,248
95BB06W1,2778,1677,86,566,449,320,173,16,66,65,2458,1504,70,500,384
95BB07S1,1592,991,40,294,267,167,99,4,31,33,1425,892,36,263,234
95BB07S2,1258,851,17,216,174,127,76,3,22,26,1131,775,14,194,148
95BB08S1,1275,829,35,250,161,95,57,4,19,15,1180,772,31,231,146
95BB08S2,1233,807,19,178,229,111,72,0,15,24,1122,735,19,163,205
95BB09S1,1282,772,35,196,279,164,105,2,25,32,1118,667,33,171,247
95BB09S2,1568,981,29,260,298,164,87,2,39,36,1404,894,27,221,262
95BB10S1,1651,950,55,284,362,239,115,7,48,69,1412,835,48,236,293
95BB10S2,1591,996,69,243,283,214,127,7,29,51,1377,869,62,214,232
95BB11S1,1356,911,17,194,234,176,99,4,38,35,1180,812,13,156,199
95BB11S2,1512,927,45,278,262,208,107,3,46,52,1304,820,42,232,210
95BB12S1,1370,858,46,246,220,170,80,1,42,47,1200,778,45,204,173
95BB12S2,1281,774,42,216,249,185,98,6,35,46,1096,676,36,181,203
95BB13S1,1350,853,25,247,225,139,76,2,27,34,1211,777,23,220,191
