GeographyCode,LC2601NI0001,LC2601NI0002,LC2601NI0003,LC2601NI0004,LC2601NI0005,LC2601NI0006,LC2601NI0007,LC2601NI0008,LC2601NI0009,LC2601NI0010,LC2601NI0011,LC2601NI0012,LC2601NI0013,LC2601NI0014,LC2601NI0015,LC2601NI0016,LC2601NI0017,LC2601NI0018,LC2601NI0019,LC2601NI0020,LC2601NI0021
95AA01S1,754,133,621,625,101,524,595,88,507,30,13,17,129,32,97,123,27,96,6,5,1
95AA01S2,1313,1172,141,987,874,113,540,479,61,447,395,52,326,298,28,115,105,10,211,193,18
95AA01S3,1110,947,163,861,725,136,553,456,97,308,269,39,249,222,27,82,71,11,167,151,16
95AA02W1,1319,1123,196,892,736,156,573,470,103,319,266,53,427,387,40,85,70,15,342,317,25
95AA03W1,1317,1156,161,840,724,116,544,470,74,296,254,42,477,432,45,154,137,17,323,295,28
95AA04W1,2227,2044,183,1660,1519,141,879,820,59,781,699,82,567,525,42,214,192,22,353,333,20
95AA05W1,1924,1741,183,1362,1222,140,841,759,82,521,463,58,562,519,43,189,170,19,373,349,24
95AA06S1,1322,1194,128,968,872,96,632,563,69,336,309,27,354,322,32,146,137,9,208,185,23
95AA06S2,1811,1657,154,1290,1178,112,880,796,84,410,382,28,521,479,42,245,222,23,276,257,19
95AA07W1,1592,1441,151,1112,998,114,626,558,68,486,440,46,480,443,37,158,141,17,322,302,20
95AA08W1,1262,1065,197,804,671,133,520,433,87,284,238,46,458,394,64,157,134,23,301,260,41
95AA09W1,1595,1323,272,1015,816,199,656,520,136,359,296,63,580,507,73,205,181,24,375,326,49
95AA10W1,1461,1263,198,900,774,126,552,477,75,348,297,51,561,489,72,174,152,22,387,337,50
95AA11S1,1995,1615,380,1486,1182,304,1042,796,246,444,386,58,509,433,76,160,127,33,349,306,43
95AA11S2,1839,1420,419,1448,1093,355,1083,791,292,365,302,63,391,327,64,161,128,33,230,199,31
95AA12W1,2037,1879,158,1495,1373,122,770,711,59,725,662,63,542,506,36,202,188,14,340,318,22
95AA13S1,1230,1042,188,882,741,141,539,452,87,343,289,54,348,301,47,126,106,20,222,195,27
95AA13S2,1109,966,143,799,688,111,533,455,78,266,233,33,310,278,32,109,95,14,201,183,18
95AA14W1,1678,1550,128,1215,1117,98,647,597,50,568,520,48,463,433,30,143,132,11,320,301,19
95AA15S1,1930,1472,458,1521,1130,391,1140,820,320,381,310,71,409,342,67,169,137,32,240,205,35
95AA15S2,1098,838,260,755,560,195,547,390,157,208,170,38,343,278,65,155,121,34,188,157,31
95AA16W1,1351,1082,269,896,686,210,608,450,158,288,236,52,455,396,59,170,143,27,285,253,32
95AA17W1,1614,1364,250,1117,932,185,699,573,126,418,359,59,497,432,65,187,158,29,310,274,36
95AA18W1,1821,1626,195,1160,1027,133,582,498,84,578,529,49,661,599,62,142,130,12,519,469,50
95AA19W1,1888,1779,109,1271,1186,85,829,779,50,442,407,35,617,593,24,261,252,9,356,341,15
95BB01S1,1143,1071,72,861,806,55,482,457,25,379,349,30,282,265,17,93,90,3,189,175,14
95BB01S2,1507,1402,105,1115,1030,85,648,599,49,467,431,36,392,372,20,133,128,5,259,244,15
95BB02W1,1711,1528,183,1037,923,114,616,540,76,421,383,38,674,605,69,187,164,23,487,441,46
95BB03S1,1460,1282,178,887,784,103,588,521,67,299,263,36,573,498,75,172,145,27,401,353,48
95BB03S2,1620,1436,184,974,871,103,548,495,53,426,376,50,646,565,81,167,148,19,479,417,62
95BB04S1,1110,995,115,680,600,80,349,302,47,331,298,33,430,395,35,102,96,6,328,299,29
95BB04S2,1177,1062,115,749,668,81,374,340,34,375,328,47,428,394,34,89,80,9,339,314,25
95BB05S1,1121,1015,106,793,725,68,384,360,24,409,365,44,328,290,38,93,86,7,235,204,31
95BB05S2,1438,1293,145,991,894,97,559,509,50,432,385,47,447,399,48,122,107,15,325,292,33
95BB06W1,2163,1908,255,1353,1168,185,922,785,137,431,383,48,810,740,70,247,215,32,563,525,38
95BB07S1,1150,1009,141,758,651,107,494,421,73,264,230,34,392,358,34,105,92,13,287,266,21
95BB07S2,986,916,70,656,611,45,384,356,28,272,255,17,330,305,25,88,84,4,242,221,21
95BB08S1,952,870,82,591,531,60,380,342,38,211,189,22,361,339,22,95,86,9,266,253,13
95BB08S2,986,892,94,726,651,75,435,396,39,291,255,36,260,241,19,73,65,8,187,176,11
95BB09S1,1001,887,114,666,581,85,334,287,47,332,294,38,335,306,29,58,53,5,277,253,24
95BB09S2,1292,1173,119,938,842,96,510,458,52,428,384,44,354,331,23,93,85,8,261,246,15
95BB10S1,1247,1041,206,798,650,148,438,354,84,360,296,64,449,391,58,95,80,15,354,311,43
95BB10S2,1218,1094,124,785,706,79,359,325,34,426,381,45,433,388,45,95,86,9,338,302,36
95BB11S1,1023,919,104,644,578,66,388,351,37,256,227,29,379,341,38,106,95,11,273,246,27
95BB11S2,1129,1003,126,686,601,85,364,323,41,322,278,44,443,402,41,83,80,3,360,322,38
95BB12S1,1043,920,123,626,538,88,445,381,64,181,157,24,417,382,35,147,129,18,270,253,17
95BB12S2,982,883,99,629,567,62,330,304,26,299,263,36,353,316,37,99,88,11,254,228,26
95BB13S1,1015,899,116,698,622,76,403,357,46,295,265,30,317,277,40,126,110,16,191,167,24
95BB13S2,1107,1023,84,665,611,54,384,353,31,281,258,23,442,412,30,107,95,12,335,317,18
95BB13S3,1155,1037,118,900,807,93,567,504,63,333,303,30,255,230,25,78,72,6,177,158,19
95BB14S1,1127,1025,102,790,721,69,388,364,24,402,357,45,337,304,33,94,88,6,243,216,27
95BB14S2,1156,982,174,813,679,134,401,327,74,412,352,60,343,303,40,106,94,12,237,209,28
95BB15S1,1430,1315,115,963,897,66,602,561,41,361,336,25,467,418,49,134,116,18,333,302,31
95BB15S2,1097,1012,85,722,668,54,439,400,39,283,268,15,375,344,31,130,122,8,245,222,23
95BB16S1,1171,1087,84,804,745,59,382,364,18,422,381,41,367,342,25,103,90,13,264,252,12
95BB16S2,1157,1062,95,799,734,65,372,344,28,427,390,37,358,328,30,100,94,6,258,234,24
95BB17S1,1286,1149,137,977,875,102,624,557,67,353,318,35,309,274,35,128,112,16,181,162,19
95BB17S2,1246,1108,138,846,761,85,503,450,53,343,311,32,400,347,53,130,113,17,270,234,36
95BB18S1,1223,1112,111,751,677,74,500,461,39,251,216,35,472,435,37,140,130,10,332,305,27
95BB18S2,1792,1600,192,1291,1161,130,806,734,72,485,427,58,501,439,62,156,130,26,345,309,36
95BB19S1,1174,1077,97,829,761,68,492,444,48,337,317,20,345,316,29,96,87,9,249,229,20
95BB19S2,1289,1176,113,1003,915,88,638,584,54,365,331,34,286,261,25,104,96,8,182,165,17
95BB19S3,1028,925,103,795,717,78,492,444,48,303,273,30,233,208,25,90,81,9,143,127,16
95BB20S1,1363,1260,103,899,832,67,542,501,41,357,331,26,464,428,36,149,135,14,315,293,22
95BB20S2,1132,1019,113,638,573,65,422,390,32,216,183,33,494,446,48,173,153,20,321,293,28
95BB21S1,1728,1567,161,1074,979,95,701,646,55,373,333,40,654,588,66,199,173,26,455,415,40
95BB21S2,1692,1488,204,1135,1004,131,692,625,67,443,379,64,557,484,73,159,140,19,398,344,54
95BB22S1,1115,1000,115,769,691,78,551,497,54,218,194,24,346,309,37,133,119,14,213,190,23
95BB22S2,1031,917,114,663,583,80,468,413,55,195,170,25,368,334,34,171,150,21,197,184,13
95BB23S1,1181,1052,129,781,685,96,402,349,53,379,336,43,400,367,33,75,62,13,325,305,20
95BB23S2,1136,1039,97,823,753,70,436,407,29,387,346,41,313,286,27,95,89,6,218,197,21
95CC01W1,1864,1537,327,1145,912,233,742,581,161,403,331,72,719,625,94,285,234,51,434,391,43
95CC02W1,1971,1819,152,1400,1297,103,850,794,56,550,503,47,571,522,49,225,210,15,346,312,34
95CC03W1,1989,1487,502,1199,845,354,867,569,298,332,276,56,790,642,148,362,283,79,428,359,69
95CC04W1,1699,1485,214,1164,1009,155,739,652,87,425,357,68,535,476,59,228,207,21,307,269,38
95CC05W1,1935,1723,212,1314,1143,171,853,732,121,461,411,50,621,580,41,234,215,19,387,365,22
95CC06S1,1081,902,179,771,644,127,462,381,81,309,263,46,310,258,52,98,81,17,212,177,35
95CC06S2,922,784,138,620,520,100,381,315,66,239,205,34,302,264,38,106,88,18,196,176,20
95CC07W1,2417,2048,369,1623,1376,247,1049,892,157,574,484,90,794,672,122,387,329,58,407,343,64
95CC08W1,1783,1519,264,1110,928,182,749,610,139,361,318,43,673,591,82,279,244,35,394,347,47
95CC09S1,1091,1029,62,776,731,45,461,437,24,315,294,21,315,298,17,101,96,5,214,202,12
95CC09S2,1399,1253,146,1033,923,110,679,608,71,354,315,39,366,330,36,134,114,20,232,216,16
95CC10W1,1889,1724,165,1326,1208,118,738,658,80,588,550,38,563,516,47,166,154,12,397,362,35
95CC11W1,1334,1071,263,794,624,170,516,404,112,278,220,58,540,447,93,194,166,28,346,281,65
95CC12W1,1965,1832,133,1367,1274,93,841,794,47,526,480,46,598,558,40,235,220,15,363,338,25
95CC13W1,1784,1574,210,1275,1131,144,801,720,81,474,411,63,509,443,66,198,175,23,311,268,43
95CC14W1,2160,1952,208,1526,1373,153,988,906,82,538,467,71,634,579,55,206,185,21,428,394,34
95CC15W1,2065,1887,178,1411,1279,132,884,790,94,527,489,38,654,608,46,259,241,18,395,367,28
95CC16W1,1964,1759,205,1300,1143,157,851,743,108,449,400,49,664,616,48,245,230,15,419,386,33
95CC17W1,2001,1787,214,1451,1292,159,943,841,102,508,451,57,550,495,55,223,205,18,327,290,37
95CC18W1,1712,1347,365,1125,867,258,653,486,167,472,381,91,587,480,107,199,146,53,388,334,54
95CC19W1,1910,1736,174,1345,1221,124,826,746,80,519,475,44,565,515,50,226,206,20,339,309,30
95CC20S1,934,819,115,678,591,87,381,329,52,297,262,35,256,228,28,92,82,10,164,146,18
95CC20S2,1264,1086,178,863,731,132,517,434,83,346,297,49,401,355,46,166,136,30,235,219,16
95CC21W1,2120,1881,239,1470,1302,168,921,803,118,549,499,50,650,579,71,229,206,23,421,373,48
95CC22W1,1291,1005,286,825,628,197,517,371,146,308,257,51,466,377,89,140,99,41,326,278,48
95DD01W1,1527,1314,213,939,783,156,487,376,111,452,407,45,588,531,57,136,119,17,452,412,40
95DD02S1,1086,1002,84,726,667,59,430,392,38,296,275,21,360,335,25,107,101,6,253,234,19
95DD02S2,1745,1617,128,1350,1253,97,904,836,68,446,417,29,395,364,31,148,135,13,247,229,18
95DD03W1,2537,2134,403,1819,1500,319,1189,961,228,630,539,91,718,634,84,213,168,45,505,466,39
95DD04W1,1377,1254,123,824,744,80,540,492,48,284,252,32,553,510,43,215,200,15,338,310,28
95DD05W1,1286,1177,109,774,711,63,500,461,39,274,250,24,512,466,46,227,212,15,285,254,31
95DD06W1,1870,1646,224,1235,1073,162,641,535,106,594,538,56,635,573,62,147,126,21,488,447,41
95DD07S1,1141,1050,91,727,673,54,418,384,34,309,289,20,414,377,37,103,87,16,311,290,21
95DD07S2,1238,1146,92,860,790,70,527,477,50,333,313,20,378,356,22,110,101,9,268,255,13
95DD08W1,1596,1117,479,1049,649,400,711,392,319,338,257,81,547,468,79,183,135,48,364,333,31
95DD09W1,1863,1759,104,1329,1253,76,722,675,47,607,578,29,534,506,28,170,158,12,364,348,16
95DD10W1,2073,1929,144,1400,1282,118,886,801,85,514,481,33,673,647,26,206,200,6,467,447,20
95DD11W1,1628,1271,357,1055,785,270,768,569,199,287,216,71,573,486,87,282,233,49,291,253,38
95DD12W1,1857,1752,105,1324,1257,67,760,726,34,564,531,33,533,495,38,189,177,12,344,318,26
95DD13W1,1262,1000,262,813,612,201,518,365,153,295,247,48,449,388,61,164,132,32,285,256,29
95DD14S1,1134,1036,98,806,737,69,505,458,47,301,279,22,328,299,29,95,89,6,233,210,23
95DD14S2,1235,1114,121,917,830,87,470,422,48,447,408,39,318,284,34,107,94,13,211,190,21
95DD15W1,2459,2311,148,1802,1695,107,1168,1100,68,634,595,39,657,616,41,270,253,17,387,363,24
95DD16W1,2166,2016,150,1615,1503,112,938,870,68,677,633,44,551,513,38,177,163,14,374,350,24
95DD17W1,2469,2336,133,1815,1709,106,1148,1091,57,667,618,49,654,627,27,238,229,9,416,398,18
95DD18W1,1403,1242,161,899,769,130,545,453,92,354,316,38,504,473,31,131,118,13,373,355,18
95DD19S1,1344,1219,125,944,850,94,666,601,65,278,249,29,400,369,31,148,134,14,252,235,17
95DD19S2,1085,1017,68,770,720,50,404,382,22,366,338,28,315,297,18,96,88,8,219,209,10
