GeographyCode,LC3402NI0001,LC3402NI0002,LC3402NI0003,LC3402NI0004,LC3402NI0005,LC3402NI0006,LC3402NI0007,LC3402NI0008,LC3402NI0009,LC3402NI0010,LC3402NI0011,LC3402NI0012,LC3402NI0013,LC3402NI0014,LC3402NI0015
95AA01S1,982,37,945,744,28,716,158,6,152,46,2,44,34,1,33
95AA01S2,1814,254,1560,1345,187,1158,239,36,203,151,21,130,79,10,69
95AA01S3,1494,198,1296,1072,145,927,245,35,210,122,12,110,55,6,49
95AA02W1,1734,465,1269,678,218,460,528,137,391,346,76,270,182,34,148
95AA03W1,1822,460,1362,641,201,440,587,137,450,427,92,335,167,30,137
95AA04W1,3002,432,2570,2285,331,1954,338,49,289,258,29,229,121,23,98
95AA05W1,2654,445,2209,1684,268,1416,516,93,423,281,51,230,173,33,140
95AA06S1,1953,375,1578,951,188,763,519,97,422,309,60,249,174,30,144
95AA06S2,2651,403,2248,1430,237,1193,615,88,527,376,47,329,230,31,199
95AA07W1,2119,387,1732,1327,215,1112,427,95,332,221,52,169,144,25,119
95AA08W1,1676,432,1244,669,258,411,430,84,346,375,65,310,202,25,177
95AA09W1,2143,437,1706,929,226,703,614,117,497,442,70,372,158,24,134
95AA10W1,1953,465,1488,983,279,704,496,91,405,319,73,246,155,22,133
95AA11S1,2698,461,2237,1527,268,1259,658,107,551,375,62,313,138,24,114
95AA11S2,2431,309,2122,1490,206,1284,592,72,520,248,25,223,101,6,95
95AA12W1,2775,371,2404,2293,291,2002,229,51,178,162,22,140,91,7,84
95AA13S1,1707,261,1446,954,141,813,328,58,270,295,49,246,130,13,117
95AA13S2,1561,294,1267,759,129,630,377,63,314,274,59,215,151,43,108
95AA14W1,2302,348,1954,1764,252,1512,284,65,219,143,19,124,111,12,99
95AA15S1,2630,361,2269,1216,194,1022,783,106,677,431,43,388,200,18,182
95AA15S2,1472,222,1250,580,96,484,490,54,436,240,52,188,162,20,142
95AA16W1,1807,445,1362,671,231,440,580,105,475,397,83,314,159,26,133
95AA17W1,2142,419,1723,892,227,665,661,115,546,404,48,356,185,29,156
95AA18W1,2373,398,1975,1804,288,1516,317,62,255,144,32,112,108,16,92
95AA19W1,2645,394,2251,1441,231,1210,418,67,351,391,51,340,395,45,350
95BB01S1,1574,248,1326,1105,163,942,285,54,231,137,24,113,47,7,40
95BB01S2,2035,320,1715,1236,198,1038,470,82,388,229,29,200,100,11,89
95BB02W1,2334,699,1635,1060,294,766,591,190,401,466,127,339,217,88,129
95BB03S1,2026,526,1500,1030,259,771,550,128,422,327,93,234,119,46,73
95BB03S2,2191,519,1672,1296,310,986,449,116,333,291,64,227,155,29,126
95BB04S1,1399,359,1040,807,169,638,280,92,188,240,72,168,72,26,46
95BB04S2,1610,317,1293,1268,262,1006,183,33,150,115,20,95,44,2,42
95BB05S1,1490,268,1222,1066,183,883,235,51,184,139,23,116,50,11,39
95BB05S2,1911,397,1514,1167,215,952,457,113,344,204,48,156,83,21,62
95BB06W1,2870,878,1992,765,259,506,947,317,630,787,209,578,371,93,278
95BB07S1,1601,426,1175,577,148,429,427,135,292,454,96,358,143,47,96
95BB07S2,1295,242,1053,813,178,635,262,30,232,125,21,104,95,13,82
95BB08S1,1331,385,946,413,115,298,472,167,305,266,65,201,180,38,142
95BB08S2,1294,198,1096,683,125,558,336,38,298,223,27,196,52,8,44
95BB09S1,1291,231,1060,838,149,689,264,46,218,161,29,132,28,7,21
95BB09S2,1618,231,1387,949,135,814,324,52,272,270,34,236,75,10,65
95BB10S1,1663,427,1236,732,171,561,419,111,308,337,89,248,175,56,119
95BB10S2,1615,267,1348,1346,202,1144,149,38,111,73,20,53,47,7,40
95BB11S1,1408,345,1063,529,152,377,482,131,351,290,44,246,107,18,89
95BB11S2,1495,428,1067,880,251,629,365,104,261,189,61,128,61,12,49
95BB12S1,1440,338,1102,488,133,355,421,122,299,333,55,278,198,28,170
95BB12S2,1336,209,1127,980,163,817,185,32,153,119,10,109,52,4,48
95BB13S1,1392,230,1162,700,77,623,316,97,219,285,45,240,91,11,80
95BB13S2,1466,344,1122,686,185,501,437,108,329,217,33,184,126,18,108
95BB13S3,1580,220,1360,877,148,729,405,47,358,211,20,191,87,5,82
95BB14S1,1510,269,1241,1188,216,972,177,26,151,120,21,99,25,6,19
95BB14S2,1578,229,1349,1141,161,980,206,41,165,125,10,115,106,17,89
95BB15S1,2005,396,1609,1261,266,995,385,65,320,237,51,186,122,14,108
95BB15S2,1484,300,1184,690,147,543,385,76,309,303,56,247,106,21,85
95BB16S1,1533,259,1274,1178,197,981,198,32,166,103,24,79,54,6,48
95BB16S2,1600,253,1347,1268,187,1081,172,40,132,112,18,94,48,8,40
95BB17S1,1793,316,1477,667,147,520,604,99,505,366,47,319,156,23,133
95BB17S2,1742,351,1391,964,227,737,409,73,336,229,35,194,140,16,124
95BB18S1,1688,459,1229,759,227,532,466,112,354,368,100,268,95,20,75
95BB18S2,2524,403,2121,1962,309,1653,376,58,318,134,25,109,52,11,41
95BB19S1,1557,277,1280,897,184,713,370,55,315,208,28,180,82,10,72
95BB19S2,1777,229,1548,1223,171,1052,391,37,354,104,15,89,59,6,53
95BB19S3,1391,182,1209,809,131,678,345,22,323,171,20,151,66,9,57
95BB20S1,1844,387,1457,1008,215,793,432,93,339,262,55,207,142,24,118
95BB20S2,1524,423,1101,521,158,363,423,113,310,340,88,252,240,64,176
95BB21S1,2379,568,1811,1242,326,916,698,157,541,332,59,273,107,26,81
95BB21S2,2320,508,1812,1451,336,1115,491,100,391,265,49,216,113,23,90
95BB22S1,1525,238,1287,648,118,530,469,59,410,291,43,248,117,18,99
95BB22S2,1468,315,1153,397,102,295,543,108,435,377,78,299,151,27,124
95BB23S1,1540,307,1233,1095,236,859,269,44,225,133,24,109,43,3,40
95BB23S2,1436,228,1208,999,183,816,273,26,247,140,18,122,24,1,23
95CC01W1,2376,488,1888,1034,257,777,573,107,466,469,87,382,300,37,263
95CC02W1,2693,470,2223,1677,300,1377,438,85,353,268,37,231,310,48,262
95CC03W1,2791,617,2174,883,248,635,721,153,568,657,130,527,530,86,444
95CC04W1,2384,406,1978,1413,263,1150,490,82,408,285,34,251,196,27,169
95CC05W1,2749,536,2213,1694,357,1337,573,103,470,267,54,213,215,22,193
95CC06S1,1458,229,1229,907,171,736,298,33,265,173,17,156,80,8,72
95CC06S2,1292,263,1029,744,166,578,273,47,226,193,28,165,82,22,60
95CC07W1,3475,545,2930,2186,343,1843,619,102,517,410,63,347,260,37,223
95CC08W1,2511,555,1956,1022,253,769,712,161,551,487,88,399,290,53,237
95CC09S1,1485,216,1269,1142,158,984,160,26,134,134,29,105,49,3,46
95CC09S2,1838,241,1597,1259,166,1093,357,51,306,158,20,138,64,4,60
95CC10W1,2495,422,2073,1789,308,1481,429,77,352,180,21,159,97,16,81
95CC11W1,1787,449,1338,758,207,551,521,131,390,284,66,218,224,45,179
95CC12W1,2751,448,2303,1819,304,1515,451,80,371,310,43,267,171,21,150
95CC13W1,2474,438,2036,1545,283,1262,447,96,351,266,23,243,216,36,180
95CC14W1,3017,565,2452,1910,358,1552,676,124,552,305,58,247,126,25,101
95CC15W1,2893,544,2349,1862,363,1499,513,94,419,293,54,239,225,33,192
95CC16W1,2801,610,2191,1637,367,1270,658,139,519,317,67,250,189,37,152
95CC17W1,2724,436,2288,1821,294,1527,461,79,382,295,40,255,147,23,124
95CC18W1,2309,451,1858,1487,287,1200,436,107,329,220,37,183,166,20,146
95CC19W1,2720,500,2220,1713,333,1380,514,91,423,334,56,278,159,20,139
95CC20S1,1308,206,1102,912,157,755,251,27,224,85,15,70,60,7,53
95CC20S2,1658,287,1371,844,160,684,412,80,332,272,36,236,130,11,119
95CC21W1,2925,568,2357,1783,354,1429,600,112,488,379,66,313,163,36,127
95CC22W1,1724,404,1320,693,202,491,524,124,400,355,55,300,152,23,129
95DD01W1,2031,359,1672,1484,276,1208,342,62,280,141,14,127,64,7,57
95DD02S1,1453,288,1165,812,153,659,367,71,296,205,47,158,69,17,52
95DD02S2,2419,323,2096,1662,246,1416,502,50,452,187,21,166,68,6,62
95DD03W1,3474,517,2957,2576,409,2167,503,65,438,283,32,251,112,11,101
95DD04W1,1926,473,1453,641,200,441,564,110,454,483,121,362,238,42,196
95DD05W1,1739,386,1353,541,186,355,476,83,393,449,83,366,273,34,239
95DD06W1,2427,418,2009,1816,351,1465,364,38,326,180,24,156,67,5,62
95DD07S1,1596,353,1243,918,216,702,381,78,303,215,42,173,82,17,65
95DD07S2,1767,320,1447,1201,166,1035,314,86,228,194,57,137,58,11,47
95DD08W1,2083,560,1523,744,234,510,554,135,419,431,116,315,354,75,279
95DD09W1,2572,410,2162,2074,317,1757,264,62,202,176,25,151,58,6,52
95DD10W1,2805,581,2224,1409,297,1112,697,153,544,451,93,358,248,38,210
95DD11W1,2363,447,1916,804,176,628,609,112,497,581,111,470,369,48,321
95DD12W1,2582,441,2141,1934,324,1610,316,63,253,222,37,185,110,17,93
95DD13W1,1743,376,1367,803,213,590,449,76,373,284,43,241,207,44,163
95DD14S1,1601,254,1347,952,168,784,347,47,300,197,25,172,105,14,91
95DD14S2,1667,195,1472,1426,167,1259,154,16,138,60,11,49,27,1,26
95DD15W1,3451,481,2970,2319,318,2001,611,88,523,333,46,287,188,29,159
95DD16W1,2943,490,2453,2272,380,1892,387,76,311,189,20,169,95,14,81
95DD17W1,3461,527,2934,2569,378,2191,511,84,427,218,34,184,163,31,132
95DD18W1,1813,439,1374,885,233,652,440,122,318,284,52,232,204,32,172
95DD19S1,1855,342,1513,959,186,773,501,76,425,302,66,236,93,14,79
95DD19S2,1460,271,1189,1062,182,880,225,57,168,125,22,103,48,10,38
95DD20W1,1742,492,1250,546,193,353,525,171,354,440,95,345,231,33,198
95DD21W1,2130,336,1794,1117,207,910,499,72,427,297,41,256,217,16,201
95DD22S1,1537,311,1226,1042,191,851,246,67,179,165,30,135,84,23,61
95DD22S2,1581,329,1252,940,177,763,308,71,237,193,48,145,140,33,107
95DD23W1,2490,425,2065,1930,320,1610,293,56,237,187,30,157,80,19,61
95DD24W1,2692,437,2255,1460,262,1198,672,90,582,356,56,300,204,29,175
95EE01W1,1895,325,1570,1079,178,901,405,73,332,233,35,198,178,39,139
95EE02W1,2095,392,1703,1313,228,1085,381,90,291,235,47,188,166,27,139
95EE03W1,1983,443,1540,1082,233,849,482,112,370,297,71,226,122,27,95
95EE04W1,1990,361,1629,1111,192,919,418,86,332,303,54,249,158,29,129
95EE05W1,1497,297,1200,961,172,789,249,63,186,192,43,149,95,19,76
95EE06W1,2278,362,1916,1202,178,1024,445,100,345,348,52,296,283,32,251
95EE07W1,1798,427,1371,1061,264,797,408,102,306,221,43,178,108,18,90
95EE08W1,1633,346,1287,1089,240,849,246,56,190,184,32,152,114,18,96
95EE09W1,1859,334,1525,1146,198,948,346,84,262,197,28,169,170,24,146
95EE10W1,1797,272,1525,956,162,794,391,57,334,279,28,251,171,25,146
95EE11W1,1677,301,1376,1127,204,923,290,49,241,161,30,131,99,18,81
95EE12W1,2500,524,1976,1162,228,934,724,157,567,427,108,319,187,31,156
95EE13W1,1529,446,1083,842,211,631,322,102,220,240,85,155,125,48,77
95EE14W1,2684,532,2152,1744,343,1401,444,104,340,298,47,251,198,38,160
95EE15W1,1728,334,1394,1075,205,870,311,66,245,216,39,177,126,24,102
95EE16W1,2111,408,1703,1443,255,1188,343,76,267,180,47,133,145,30,115
95FF01S1,2098,336,1762,1449,244,1205,411,62,349,171,21,150,67,9,58
95FF01S2,2655,361,2294,2026,274,1752,369,45,324,206,37,169,54,5,49
95FF02W1,2817,455,2362,1839,274,1565,446,92,354,309,52,257,223,37,186
95FF03W1,3006,572,2434,1404,297,1107,887,160,727,517,73,444,198,42,156
95FF04W1,2629,466,2163,1891,329,1562,403,87,316,212,30,182,123,20,103
95FF05W1,2563,548,2015,1364,291,1073,653,149,504,388,71,317,158,37,121
95FF06S1,1974,331,1643,1143,197,946,464,85,379,282,42,240,85,7,78
95FF06S2,2080,250,1830,1439,182,1257,366,42,324,209,18,191,66,8,58
95FF07W1,2763,640,2123,978,251,727,849,201,648,598,114,484,338,74,264
95FF08W1,2328,537,1791,1347,276,1071,530,136,394,338,90,248,113,35,78
95FF09W1,2521,587,1934,1282,305,977,613,132,481,417,96,321,209,54,155
95FF10W1,3473,519,2954,2418,326,2092,597,122,475,284,39,245,174,32,142
95FF11W1,2582,432,2150,1839,304,1535,439,77,362,188,37,151,116,14,102
95FF12W1,2721,553,2168,1664,306,1358,612,145,467,308,74,234,137,28,109
95FF13W1,2708,511,2197,1821,325,1496,518,112,406,212,45,167,157,29,128
95FF14W1,2413,392,2021,1972,282,1690,261,68,193,123,28,95,57,14,43
95FF15W1,2680,577,2103,1282,289,993,667,164,503,469,78,391,262,46,216
95FF16W1,2317,425,1892,1573,252,1321,353,72,281,268,52,216,123,49,74
95FF17W1,1717,459,1258,707,199,508,530,150,380,328,87,241,152,23,129
95GG01S1,1765,614,1151,769,285,484,443,148,295,353,112,241,200,69,131
95GG01S2,1464,506,958,529,231,298,358,113,245,325,93,232,252,69,183
95GG01S3,1616,492,1124,638,261,377,405,96,309,282,67,215,291,68,223
95GG02S1,1745,532,1213,289,134,155,528,209,319,506,121,385,422,68,354
95GG02S2,2018,602,1416,260,125,135,545,206,339,655,159,496,558,112,446
95GG02S3,2224,712,1512,293,135,158,507,183,324,768,214,554,656,180,476
95GG03S1,1952,314,1638,1192,197,995,417,64,353,246,40,206,97,13,84
95GG03S2,1833,330,1503,1306,213,1093,262,55,207,167,50,117,98,12,86
95GG03S3,2072,392,1680,1091,186,905,479,105,374,303,74,229,199,27,172
95GG04S1,1708,508,1200,268,105,163,452,150,302,562,144,418,426,109,317
95GG04S2,1564,454,1110,326,119,207,409,164,245,478,98,380,351,73,278
95GG04S3,1636,516,1120,259,93,166,542,230,312,515,133,382,320,60,260
95GG05S1,1777,276,1501,734,119,615,459,71,388,381,57,324,203,29,174
95GG05S2,2009,262,1747,808,107,701,562,69,493,396,45,351,243,41,202
95GG05S3,2106,365,1741,608,126,482,521,95,426,594,90,504,383,54,329
95GG06S1,1866,468,1398,564,196,368,631,164,467,429,76,353,242,32,210
95GG06S2,1779,466,1313,541,195,346,581,159,422,419,58,361,238,54,184
95GG06S3,1922,393,1529,970,225,745,462,96,366,323,47,276,167,25,142
95GG07S1,1844,485,1359,543,224,319,431,110,321,381,73,308,489,78,411
95GG07S2,1922,517,1405,367,120,247,495,157,338,620,161,459,440,79,361
95GG07S3,1701,465,1236,325,125,200,504,169,335,489,104,385,383,67,316
95GG08S1,1394,305,1089,814,199,615,334,56,278,142,32,110,104,18,86
95GG08S2,1730,461,1269,525,170,355,562,141,421,419,100,319,224,50,174
95GG08S3,1786,357,1429,606,148,458,509,121,388,448,54,394,223,34,189
95GG09S1,2089,330,1759,1539,243,1296,282,43,239,176,26,150,92,18,74
95GG09S2,1856,403,1453,969,231,738,444,85,359,298,55,243,145,32,113
95GG09S3,2110,483,1627,595,140,455,688,173,515,528,115,413,299,55,244
95GG10S1,1826,419,1407,286,76,210,645,193,452,486,91,395,409,59,350
95GG10S2,2171,478,1693,382,107,275,688,197,491,652,105,547,449,69,380
95GG11S1,1895,464,1431,400,113,287,573,155,418,597,129,468,325,67,258
95GG11S2,1636,288,1348,1027,167,860,333,67,266,180,36,144,96,18,78
95GG11S3,1858,428,1430,568,172,396,524,105,419,464,96,368,302,55,247
95GG12S1,1488,91,1397,310,23,287,210,20,190,427,19,408,541,29,512
95GG12S2,1958,198,1760,333,61,272,379,42,337,568,43,525,678,52,626
95GG12S3,1477,126,1351,342,37,305,185,29,156,352,33,319,598,27,571
95GG12S4,1626,157,1469,212,20,192,187,25,162,445,51,394,782,61,721
95GG12S5,2177,457,1720,362,103,259,426,130,296,733,142,591,656,82,574
95GG13S1,1329,334,995,368,110,258,448,114,334,309,72,237,204,38,166
95GG13S2,1731,312,1419,1098,192,906,302,74,228,247,38,209,84,8,76
95GG13S3,1637,446,1191,614,161,453,461,147,314,411,99,312,151,39,112
95GG14S1,1617,300,1317,1116,233,883,290,38,252,152,19,133,59,10,49
95GG14S2,1597,233,1364,1175,159,1016,222,35,187,133,21,112,67,18,49
95GG14S3,1606,267,1339,973,185,788,363,49,314,202,21,181,68,12,56
95GG15S1,1805,272,1533,1438,211,1227,275,43,232,71,15,56,21,3,18
95GG15S2,2004,287,1717,1313,192,1121,411,58,353,175,18,157,105,19,86
95GG15S3,1881,476,1405,936,238,698,473,137,336,318,68,250,154,33,121
95GG16S1,1960,421,1539,874,188,686,402,78,324,387,89,298,297,66,231
95GG16S2,1920,396,1524,1094,176,918,330,86,244,312,83,229,184,51,133
95GG16S3,1486,293,1193,800,171,629,336,69,267,227,34,193,123,19,104
95GG17S1,2031,452,1579,798,201,597,493,116,377,458,79,379,282,56,226
95GG17S2,1595,389,1206,929,269,660,333,45,288,173,37,136,160,38,122
95GG17S3,1704,481,1223,546,212,334,549,142,407,422,86,336,187,41,146
95GG18S1,2553,749,1804,436,182,254,640,204,436,851,227,624,626,136,490
95GG18S2,2422,698,1724,461,192,269,567,190,377,698,168,530,696,148,548
95GG19S1,1961,852,1109,366,189,177,669,357,312,622,206,416,304,100,204
95GG19S2,2563,851,1712,469,203,266,775,310,465,835,228,607,484,110,374
95GG20S1,2698,743,1955,366,161,205,760,276,484,875,215,660,697,91,606
95GG20S2,2094,616,1478,568,192,376,663,232,431,513,125,388,350,67,283
95GG21S1,1482,557,925,231,113,118,420,191,229,511,171,340,320,82,238
95GG21S2,1699,543,1156,240,124,116,466,165,301,532,147,385,461,107,354
95GG21S3,1898,608,1290,219,108,111,458,172,286,638,201,437,583,127,456
95GG22S1,1687,430,1257,716,247,469,416,51,365,323,83,240,232,49,183
95GG22S2,1894,587,1307,754,263,491,499,110,389,389,131,258,252,83,169
95GG22S3,1709,475,1234,633,217,416,475,102,373,288,86,202,313,70,243
95GG23S1,1418,241,1177,966,172,794,276,39,237,116,19,97,60,11,49
95GG23S2,1496,278,1218,1008,164,844,276,51,225,131,45,86,81,18,63
95GG23S3,1585,296,1289,948,196,752,390,61,329,157,23,134,90,16,74
95GG24S1,1286,298,988,693,145,548,318,90,228,196,39,157,79,24,55
95GG24S2,1540,388,1152,469,166,303,509,128,381,321,59,262,241,35,206
95GG24S3,1538,244,1294,875,122,753,308,58,250,232,44,188,123,20,103
95GG25S1,2112,622,1490,724,238,486,573,147,426,486,155,331,329,82,247
95GG25S2,1839,508,1331,655,230,425,460,104,356,421,112,309,303,62,241
95GG25S3,1576,402,1174,402,148,254,481,127,354,367,66,301,326,61,265
95GG26S1,1948,556,1392,568,233,335,572,152,420,492,113,379,316,58,258
95GG26S2,1727,533,1194,553,236,317,603,171,432,387,83,304,184,43,141
95GG27S1,1500,292,1208,627,131,496,340,67,273,239,53,186,294,41,253
95GG27S2,1614,400,1214,453,148,305,394,102,292,433,96,337,334,54,280
95GG27S3,1705,491,1214,428,172,256,484,139,345,447,114,333,346,66,280
95GG27S4,1587,517,1070,396,181,215,446,140,306,383,117,266,362,79,283
95GG28S1,2149,428,1721,1036,244,792,597,101,496,321,54,267,195,29,166
95GG28S2,1717,488,1229,828,276,552,459,114,345,314,69,245,116,29,87
95GG28S3,1769,478,1291,380,149,231,638,174,464,504,115,389,247,40,207
95GG29S1,2257,631,1626,322,105,217,622,254,368,813,183,630,500,89,411
95GG29S2,2747,549,2198,912,209,703,757,162,595,653,123,530,425,55,370
95GG30S1,1604,420,1184,678,171,507,448,138,310,348,83,265,130,28,102
95GG30S2,1685,289,1396,1140,186,954,313,40,273,165,48,117,67,15,52
95GG30S3,1538,308,1230,846,213,633,401,65,336,216,26,190,75,4,71
95GG31S1,2227,420,1807,998,233,765,525,69,456,412,63,349,292,55,237
95GG31S2,2032,550,1482,819,287,532,536,137,399,474,82,392,203,44,159
95GG31S3,2260,650,1610,630,251,379,534,138,396,581,149,432,515,112,403
95GG32S1,3232,682,2550,899,204,695,925,208,717,895,180,715,513,90,423
95GG32S2,1553,447,1106,527,197,330,491,130,361,373,90,283,162,30,132
95GG32S3,1606,391,1215,864,246,618,376,84,292,259,44,215,107,17,90
95GG33S1,1945,213,1732,1521,172,1349,148,16,132,151,15,136,125,10,115
95GG33S2,1595,192,1403,1252,128,1124,172,32,140,100,20,80,71,12,59
95GG33S3,1912,228,1684,1276,144,1132,268,45,223,227,24,203,141,15,126
95GG34S1,1441,361,1080,486,153,333,492,118,374,341,74,267,122,16,106
95GG34S2,1590,294,1296,974,195,779,378,56,322,178,24,154,60,19,41
95GG34S3,1835,262,1573,1017,186,831,368,36,332,277,24,253,173,16,157
95GG35S1,1889,665,1224,313,143,170,512,225,287,587,181,406,477,116,361
95GG35S2,1478,573,905,244,120,124,441,223,218,450,129,321,343,101,242
95GG35S3,1502,464,1038,270,98,172,379,158,221,437,105,332,416,103,313
95GG36S1,1794,351,1443,842,192,650,494,78,416,286,45,241,172,36,136
95GG36S2,1926,416,1510,1181,271,910,463,70,393,214,55,159,68,20,48
95GG36S3,1899,381,1518,1017,239,778,563,98,465,215,34,181,104,10,94
95GG37S1,1972,239,1733,1407,176,1231,273,34,239,198,20,178,94,9,85
95GG37S2,1786,287,1499,894,159,735,489,79,410,269,39,230,134,10,124
95GG37S3,2133,310,1823,794,128,666,597,95,502,471,56,415,271,31,240
95GG38S1,3044,436,2608,1708,226,1482,548,85,463,431,81,350,357,44,313
95GG38S2,1752,330,1422,814,128,686,353,86,267,368,76,292,217,40,177
95GG38S3,1583,260,1323,1002,157,845,313,44,269,209,49,160,59,10,49
95GG39S1,2401,579,1822,303,112,191,470,147,323,745,174,571,883,146,737
95GG39S2,2709,775,1934,321,134,187,774,275,499,823,215,608,791,151,640
95GG39S3,2062,570,1492,237,90,147,580,246,334,688,164,524,557,70,487
95GG40S1,1697,566,1131,376,126,250,548,223,325,516,157,359,257,60,197
95GG40S2,2008,704,1304,374,179,195,640,248,392,607,169,438,387,108,279
95GG41S1,1891,308,1583,1614,245,1369,171,38,133,85,21,64,21,4,17
95GG41S2,1524,234,1290,1252,162,1090,145,39,106,82,28,54,45,5,40
95GG41S3,1857,305,1552,1285,197,1088,360,76,284,154,23,131,58,9,49
95GG42S1,1826,235,1591,1461,187,1274,187,24,163,110,11,99,68,13,55
95GG42S2,516,67,449,308,32,276,73,14,59,72,14,58,63,7,56
95GG42S3,2003,119,1884,740,71,669,358,23,335,411,12,399,494,13,481
95GG42S4,2247,235,2012,1348,166,1182,435,40,395,267,16,251,197,13,184
95GG43S1,1424,388,1036,427,123,304,438,123,315,426,110,316,133,32,101
95GG43S2,1635,348,1287,752,199,553,514,95,419,249,35,214,120,19,101
95GG43S3,1724,364,1360,556,133,423,560,85,475,405,83,322,203,63,140
95GG44S1,2864,726,2138,507,183,324,844,243,601,878,180,698,635,120,515
95GG44S2,2727,686,2041,444,142,302,845,281,564,899,184,715,539,79,460
95GG45S1,1646,274,1372,1292,211,1081,176,30,146,117,20,97,61,13,48
95GG45S2,1554,474,1080,411,147,264,429,130,299,456,129,327,258,68,190
95GG45S3,1617,318,1299,794,152,642,431,86,345,261,61,200,131,19,112
95GG46S1,1712,532,1180,441,177,264,496,150,346,449,120,329,326,85,241
95GG46S2,1828,555,1273,355,174,181,457,127,330,510,125,385,506,129,377
95GG46S3,1664,561,1103,341,177,164,382,132,250,461,135,326,480,117,363
95GG47S1,2270,677,1593,643,190,453,485,147,338,614,186,428,528,154,374
95GG47S2,1696,544,1152,493,189,304,380,131,249,409,117,292,414,107,307
95GG47S3,1798,489,1309,802,208,594,353,92,261,354,116,238,289,73,216
95GG48S1,1612,478,1134,253,118,135,418,127,291,512,122,390,429,111,318
95GG48S2,2321,721,1600,231,105,126,527,215,312,857,233,624,706,168,538
95GG48S3,1668,562,1106,361,165,196,412,145,267,358,106,252,537,146,391
95GG49S1,1617,171,1446,681,67,614,353,53,300,355,37,318,228,14,214
95GG49S2,2214,212,2002,471,58,413,462,64,398,572,50,522,709,40,669
95GG49S3,2139,167,1972,310,37,273,527,56,471,564,46,518,738,28,710
