GeographyCode,LC4104NI0001,LC4104NI0002,LC4104NI0003,LC4104NI0004,LC4104NI0005,LC4104NI0006,LC4104NI0007,LC4104NI0008,LC4104NI0009,LC4104NI0010,LC4104NI0011,LC4104NI0012,LC4104NI0013,LC4104NI0014,LC4104NI0015,LC4104NI0016,LC4104NI0017,LC4104NI0018,LC4104NI0019,LC4104NI0020,LC4104NI0021,LC4104NI0022,LC4104NI0023,LC4104NI0024,LC4104NI0025,LC4104NI0026,LC4104NI0027,LC4104NI0028
95AA01S1,310,23,199,88,21,4,12,5,278,13,186,79,262,11,178,73,6,0,5,1,10,2,3,5,11,6,1,4
95AA01S2,624,44,209,371,120,29,80,11,465,10,118,337,345,5,54,286,47,1,31,15,73,4,33,36,39,5,11,23
95AA01S3,588,46,219,323,155,34,109,12,392,9,101,282,268,2,40,226,62,4,40,18,62,3,21,38,41,3,9,29
95AA02W1,839,287,392,160,346,189,151,6,450,85,229,136,236,27,115,94,102,32,50,20,112,26,64,22,43,13,12,18
95AA03W1,845,293,399,153,323,179,139,5,479,107,236,136,209,21,94,94,158,63,79,16,112,23,63,26,43,7,24,12
95AA04W1,1014,46,312,656,171,25,123,23,752,17,171,564,557,5,83,469,71,8,31,32,124,4,57,63,91,4,18,69
95AA05W1,920,86,357,477,192,50,128,14,675,33,216,426,468,7,102,359,94,18,47,29,113,8,67,38,53,3,13,37
95AA06S1,710,125,302,283,187,81,101,5,484,40,188,256,296,9,82,205,100,24,55,21,88,7,51,30,39,4,13,22
95AA06S2,860,126,367,367,169,72,93,4,637,48,255,334,436,7,144,285,129,34,75,20,72,7,36,29,54,6,19,29
95AA07W1,820,107,319,394,201,67,127,7,569,32,178,359,356,3,71,282,93,20,47,26,120,9,60,51,50,8,14,28
95AA08W1,699,230,333,136,215,111,101,3,436,104,210,122,189,24,81,84,148,66,61,21,99,14,68,17,48,15,22,11
95AA09W1,943,357,370,216,307,182,120,5,581,153,237,191,279,27,111,141,176,91,67,18,126,35,59,32,55,22,13,20
95AA10W1,792,228,335,229,199,104,92,3,542,109,220,213,276,22,85,169,150,70,59,21,116,17,76,23,51,15,23,13
95AA11S1,1123,229,499,395,330,147,172,11,707,67,294,346,424,19,144,261,116,26,72,18,167,22,78,67,86,15,33,38
95AA11S2,870,74,385,411,157,38,116,3,652,29,239,384,472,11,138,323,73,10,46,17,107,8,55,44,61,7,30,24
95AA12W1,971,46,251,674,180,34,126,20,733,9,119,605,568,4,53,511,59,2,32,25,106,3,34,69,58,3,6,49
95AA13S1,625,104,240,281,151,53,90,8,436,47,135,254,269,6,59,204,94,31,44,19,73,10,32,31,38,4,15,19
95AA13S2,614,117,276,221,175,78,96,1,400,34,164,202,234,11,68,155,80,16,50,14,86,7,46,33,39,5,16,18
95AA14W1,779,45,230,504,130,33,92,5,596,11,128,457,454,4,66,384,65,6,27,32,77,1,35,41,53,1,10,42
95AA15S1,1013,153,489,371,223,73,143,7,726,64,321,341,449,18,168,263,141,38,83,20,136,8,70,58,64,16,25,23
95AA15S2,582,166,264,152,172,83,86,3,365,70,163,132,185,7,79,99,117,48,59,10,63,15,25,23,45,13,15,17
95AA16W1,832,290,411,131,318,163,154,1,465,111,236,118,224,23,119,82,121,60,49,12,120,28,68,24,49,16,21,12
95AA17W1,855,220,405,230,237,114,116,7,571,97,270,204,310,21,134,155,155,61,75,19,106,15,61,30,47,9,19,19
95AA18W1,1004,66,404,534,257,39,201,17,693,22,192,479,426,6,69,351,70,9,39,22,197,7,84,106,54,5,11,38
95AA19W1,832,108,321,403,157,53,85,19,612,48,215,349,427,13,115,299,128,27,72,29,57,8,28,21,63,7,21,35
95BB01S1,548,45,155,348,105,33,62,10,400,9,87,304,290,1,39,250,47,5,27,15,63,3,21,39,43,3,6,34
95BB01S2,759,54,288,417,165,36,123,6,568,18,161,389,391,4,62,325,73,8,45,20,104,6,54,44,26,0,4,22
95BB02W1,1126,398,490,238,438,257,172,9,620,124,285,211,290,20,121,149,164,64,76,24,166,40,88,38,68,17,33,18
95BB03S1,877,168,434,275,263,98,154,11,567,58,264,245,314,12,122,180,107,24,61,22,146,22,81,43,47,12,16,19
95BB03S2,899,110,398,391,214,68,131,15,631,33,247,351,379,8,113,258,78,15,42,21,174,10,92,72,54,9,20,25
95BB04S1,638,147,268,223,192,83,100,9,405,52,153,200,233,8,62,163,64,23,28,13,108,21,63,24,41,12,15,14
95BB04S2,669,52,262,355,157,40,109,8,489,10,148,331,310,2,63,245,47,6,19,22,132,2,66,64,23,2,5,16
95BB05S1,564,40,174,350,107,29,68,10,423,8,96,319,295,1,39,255,39,6,17,16,89,1,40,48,34,3,10,21
95BB05S2,754,84,264,406,175,54,102,19,541,24,151,366,354,8,70,276,71,13,31,27,116,3,50,63,38,6,11,21
95BB06W1,1518,642,675,201,680,412,258,10,740,197,370,173,324,46,159,119,219,91,103,25,197,60,108,29,98,33,47,18
95BB07S1,819,212,420,187,343,148,185,10,450,60,218,172,179,15,67,97,132,32,74,26,139,13,77,49,26,4,17,5
95BB07S2,496,42,207,247,88,20,65,3,395,22,136,237,250,4,56,190,58,13,32,13,87,5,48,34,13,0,6,7
95BB08S1,589,174,280,135,199,101,97,1,364,67,172,125,196,13,84,99,90,34,43,13,78,20,45,13,26,6,11,9
95BB08S2,479,22,195,262,80,16,60,4,372,3,127,242,285,2,76,207,33,1,24,8,54,0,27,27,27,3,8,16
95BB09S1,561,49,234,278,141,32,101,8,388,15,124,249,240,0,57,183,51,12,25,14,97,3,42,52,32,2,9,21
95BB09S2,692,63,302,327,199,46,145,8,473,16,148,309,325,5,69,251,59,7,29,23,89,4,50,35,20,1,9,10
95BB10S1,874,255,391,228,401,200,183,18,441,52,192,197,221,14,74,133,83,22,44,17,137,16,74,47,32,3,16,13
95BB10S2,635,34,176,425,114,20,78,16,490,12,91,387,328,2,35,291,41,4,17,20,121,6,39,76,31,2,7,22
95BB11S1,621,181,289,151,206,104,97,5,397,72,185,140,195,12,75,108,109,45,54,10,93,15,56,22,18,5,7,6
95BB11S2,717,136,346,235,271,101,161,9,425,33,175,217,240,7,75,158,75,16,35,24,110,10,65,35,21,2,10,9
95BB12S1,626,258,261,107,200,117,76,7,395,128,172,95,159,27,65,67,136,73,51,12,100,28,56,16,31,13,13,5
95BB12S2,504,53,175,276,91,24,60,7,384,23,107,254,244,8,39,197,52,12,27,13,88,3,41,44,29,6,8,15
95BB13S1,508,76,184,248,88,35,48,5,405,38,128,239,256,4,58,194,87,29,45,13,62,5,25,32,15,3,8,4
95BB13S2,603,147,282,174,142,80,59,3,430,60,206,164,227,18,88,121,87,31,42,14,116,11,76,29,31,7,17,7
95BB13S3,576,32,232,312,93,12,74,7,463,19,153,291,328,3,86,239,62,12,34,16,73,4,33,36,20,1,5,14
95BB14S1,551,21,147,383,97,14,72,11,419,6,67,346,295,3,26,266,33,2,12,19,91,1,29,61,35,1,8,26
95BB14S2,621,38,214,369,162,28,119,15,437,7,89,341,286,4,28,254,53,2,26,25,98,1,35,62,22,3,6,13
95BB15S1,706,48,260,398,134,32,88,14,519,14,157,348,366,3,71,292,64,7,37,20,89,4,49,36,53,2,15,36
95BB15S2,581,122,244,215,167,68,92,7,391,49,145,197,219,6,59,154,100,29,49,22,72,14,37,21,23,5,7,11
95BB16S1,562,35,148,379,98,23,60,15,428,11,80,337,314,5,36,273,34,4,15,15,80,2,29,49,36,1,8,27
95BB16S2,614,26,189,399,127,17,98,12,457,7,86,364,322,3,36,283,39,3,20,16,96,1,30,65,30,2,5,23
95BB17S1,727,99,361,267,188,53,126,9,506,44,221,241,314,5,109,200,106,30,65,11,86,9,47,30,33,2,14,17
95BB17S2,672,101,276,295,147,48,92,7,484,46,176,262,283,11,73,199,110,25,58,27,91,10,45,36,41,7,8,26
95BB18S1,726,148,349,229,216,99,111,6,469,40,223,206,248,8,91,149,101,22,68,11,120,10,64,46,41,9,15,17
95BB18S2,912,45,334,533,156,26,118,12,701,15,197,489,501,5,88,408,65,3,45,17,135,7,64,64,55,4,19,32
95BB19S1,641,112,290,239,161,62,95,4,453,49,184,220,290,8,109,173,83,26,40,17,80,15,35,30,27,1,11,15
95BB19S2,599,18,201,380,65,11,52,2,507,5,140,362,396,3,71,322,54,1,36,17,57,1,33,23,27,2,9,16
95BB19S3,484,23,183,278,75,10,61,4,389,11,118,260,290,3,65,222,47,5,26,16,52,3,27,22,20,2,4,14
95BB20S1,677,104,256,317,170,69,90,11,475,31,155,289,332,4,85,243,69,17,33,19,74,10,37,27,32,4,11,17
95BB20S2,613,169,300,144,199,103,93,3,370,48,190,132,217,10,98,109,84,23,50,11,69,15,42,12,44,18,17,9
95BB21S1,932,117,444,371,231,75,144,12,650,37,283,330,413,7,144,262,101,24,58,19,136,6,81,49,51,5,17,29
95BB21S2,889,99,333,457,209,71,127,11,629,27,190,412,442,2,91,349,81,15,44,22,106,10,55,41,51,1,16,34
95BB22S1,596,121,278,197,143,54,86,3,427,60,181,186,241,15,85,141,103,38,57,8,83,7,39,37,26,7,11,8
95BB22S2,598,223,242,133,177,111,62,4,390,106,169,115,175,19,63,93,154,71,72,11,61,16,34,11,31,6,11,14
